identifier	minutes	group
c_ITNET-0968	358.516666666667	01-controls_101bp
t_TCGA-EY-A1GS	358.466666666667	02-tumors_101bp
c_BTCA_donor_A096	358.433333333333	01-controls_101bp
t_CPCG0210	358.2	02-tumors_101bp
t_TCGA-EK-A2RL	358.083333333333	02-tumors_101bp
c_XI003_20855	358.05	03-controls_151bp_X10
t_CPCG0265	357.983333333333	02-tumors_101bp
t_CPCG0350	357.966666666667	02-tumors_101bp
t_C0050	357.783333333333	02-tumors_101bp
t_TCGA-BH-A0DT	357.733333333333	02-tumors_101bp
t_NE-0038	357.683333333333	02-tumors_101bp
t_A31-0018_CRUK_PC_0018_1	357.633333333333	02-tumors_101bp
t_TCGA-BS-A0TG	357.616666666667	02-tumors_101bp
c_MELA-0223	357.6	01-controls_101bp
c_C0040	357.583333333333	01-controls_101bp
c_CGP_donor_1353431	357.566666666667	01-controls_101bp
t_TCGA-AX-A05S	357.516666666667	02-tumors_101bp
t_HX21	357.483333333333	02-tumors_101bp
t_PCSI_0347_1	357.333333333333	02-tumors_101bp
t_MELA-0008	357.2	02-tumors_101bp
t_PCSI_0457	357.2	02-tumors_101bp
c_CPCG0353	357.133333333333	01-controls_101bp
t_TCGA-A8-A08S	357.133333333333	02-tumors_101bp
t_TCGA-AP-A0LE	357.016666666667	02-tumors_101bp
t_OSCC-GB_011601	356.983333333333	02-tumors_101bp
t_OCCAMS-WG-008	356.933333333333	02-tumors_101bp
t_CPCG0259	356.766666666667	02-tumors_101bp
t_PCSI_0465	356.7	02-tumors_101bp
t_A31-0018_CRUK_PC_0018_3	356.65	02-tumors_101bp
t_TCGA-CC-5262	356.633333333333	02-tumors_101bp
t_TCGA-AP-A0LL	356.566666666667	02-tumors_101bp
c_XI003_STA-NB-2	356.55	03-controls_151bp_X10
t_OCCAMS-RS-036	356.516666666667	02-tumors_101bp
t_EOPC-036_3	356.416666666667	02-tumors_101bp
b_H043-XACH	356.416666666667	03-controls_151bp_X10
c_XI003_22951	356.35	03-controls_151bp_X10
t_TCGA-CH-5771	356.316666666667	02-tumors_101bp
t_TCGA-EK-A2PK	356.266666666667	02-tumors_101bp
c_CGP_donor_1374618	356.183333333333	01-controls_101bp
c_C0079	356.15	01-controls_101bp
t_OCCAMS-ST-036	356.116666666667	02-tumors_101bp
t_NE-0028	356.016666666667	02-tumors_101bp
t_TCGA-EJ-5503	356	02-tumors_101bp
t_0067_CRUK_PC_0067	355.95	02-tumors_101bp
t_A32-0019_CRUK_PC_0019_5	355.933333333333	02-tumors_101bp
t_ICGC_0498	355.633333333333	02-tumors_101bp
t_OCCAMS-ED-041	355.6	02-tumors_101bp
c_C0020	355.583333333333	01-controls_101bp
c_TCGA-21-1078	355.566666666667	01-controls_101bp
t_C0069	355.566666666667	02-tumors_101bp
t_PCSI_0458	355.516666666667	02-tumors_101bp
t_TCGA-BP-4756	355.483333333333	02-tumors_101bp
t_H067-XJPW7S	355.466666666667	04-tumors_151bp_X10
c_C0046	355.45	01-controls_101bp
c_B087koeln_18478	355.383333333333	01-controls_101bp
t_CPCG0003	355.3	02-tumors_101bp
t_TCGA-05-4398	355.183333333333	02-tumors_101bp
t_B087wgs_23267	355.15	02-tumors_101bp
t_ICGC_MB50	355.1	02-tumors_101bp
t_A32-0019_CRUK_PC_0019_3	355.083333333333	02-tumors_101bp
t_A32-0019_CRUK_PC_0019_4	355.05	02-tumors_101bp
t_PCSI_0274	355	02-tumors_101bp
t_TCGA-GM-A3XL	354.866666666667	02-tumors_101bp
c_TCGA-21-1082	354.833333333333	01-controls_101bp
b_DKFZ-Mrad_8	354.733333333333	03-controls_151bp_X10
c_ICGC_GBM27	354.65	01-controls_101bp
c_TCGA-66-2744	354.6	01-controls_101bp
t_CPCG0371	354.533333333333	02-tumors_101bp
t_TCGA-66-2759	354.416666666667	02-tumors_101bp
t_TCGA-21-1078	354.333333333333	02-tumors_101bp
c_CGP_donor_1397084	354.283333333333	01-controls_101bp
c_C0049	354.266666666667	01-controls_101bp
t_TCGA-KN-8424	354.266666666667	02-tumors_101bp
t_CPCG0127	354.116666666667	02-tumors_101bp
t_OCCAMS-SH-003	354.116666666667	02-tumors_101bp
t_PCSI_0084	354.05	02-tumors_101bp
t_TCGA-BH-A0H6	354.05	02-tumors_101bp
b_H043-ULLV	354.05	03-controls_151bp_X10
t_ICGC_0063	353.883333333333	02-tumors_101bp
t_PCSI_0261	353.883333333333	02-tumors_101bp
t_0090_CRUK_PC_0090	353.7	02-tumors_101bp
t_TCGA-C5-A1BF	353.65	02-tumors_101bp
t_A22-0016_CRUK_PC_0016_6	353.45	02-tumors_101bp
t_CPCG0381	353.216666666667	02-tumors_101bp
c_HX11	353.166666666667	01-controls_101bp
t_PCSI_0506	353.016666666667	02-tumors_101bp
t_PCSI_0074	352.983333333333	02-tumors_101bp
t_TCGA-C8-A12Q	352.966666666667	02-tumors_101bp
t_TCGA-A2-A3Y0	352.833333333333	02-tumors_101bp
t_ICGC_0025	352.816666666667	02-tumors_101bp
t_H067-UEUCJL	352.75	04-tumors_151bp_X10
t_TCGA-B2-4101	352.716666666667	02-tumors_101bp
t_OCCAMS-AH-036	352.433333333333	02-tumors_101bp
t_C0041	352.416666666667	02-tumors_101bp
t_C0026	352.216666666667	02-tumors_101bp
c_CPCG0183	351.916666666667	01-controls_101bp
t_XI003_15780	351.916666666667	04-tumors_151bp_X10
t_H021-K5991L	351.816666666667	04-tumors_151bp_X10
t_A17-0095_CRUK_PC_0095_2	351.783333333333	02-tumors_101bp
t_TCGA-FF-8047	351.766666666667	02-tumors_101bp
c_ICGC_MB306	351.75	01-controls_101bp
t_OCCAMS-ST-035	351.716666666667	02-tumors_101bp
t_PCSI_0240	351.716666666667	02-tumors_101bp
t_4151471	351.616666666667	02-tumors_101bp
t_CPCG0372	351.6	02-tumors_101bp
t_TCGA-KO-8406	351.6	02-tumors_101bp
t_EOPC-058	351.383333333333	02-tumors_101bp
t_CPCG0362	351.233333333333	02-tumors_101bp
t_TCGA-IK-7675	351.216666666667	02-tumors_101bp
t_TCGA-A8-A08L	351.166666666667	02-tumors_101bp
t_A033-R4DDUW	351.116666666667	04-tumors_151bp_X10
t_TCGA-B3-3926	350.983333333333	02-tumors_101bp
t_PCSI_0310	350.966666666667	02-tumors_101bp
t_A24-0021_CRUK_PC_0021_2	350.866666666667	02-tumors_101bp
c_TCGA-66-2766	350.85	01-controls_101bp
t_4130003	350.7	02-tumors_101bp
t_ICGC_0432	350.3	02-tumors_101bp
t_TCGA-DA-A1I2	350.3	02-tumors_101bp
t_TCGA-DX-A3U6	350.283333333333	02-tumors_101bp
b_H021-8NFHC7	350.216666666667	03-controls_151bp_X10
t_MELA-0009	350.133333333333	02-tumors_101bp
c_TCGA-EL-A4K6	350.05	01-controls_101bp
t_ICGC_MB306	349.866666666667	02-tumors_101bp
t_PCSI_0132	349.866666666667	02-tumors_101bp
t_PCSI_0348	349.8	02-tumors_101bp
t_TCGA-A2-A0YG	349.783333333333	02-tumors_101bp
t_ITNET-0118	349.733333333333	02-tumors_101bp
c_C0018	349.716666666667	01-controls_101bp
t_TCGA-CJ-4870	349.6	02-tumors_101bp
t_TCGA-AP-A052	349.316666666667	02-tumors_101bp
c_ICGC_MB21	349.283333333333	01-controls_101bp
t_TCGA-43-5670	349.266666666667	02-tumors_101bp
t_OCCAMS-WG-005	349.2	02-tumors_101bp
c_SJMB030	349.183333333333	01-controls_101bp
t_CPCG0006	349.183333333333	02-tumors_101bp
t_TCGA-AB-3011	349.066666666667	02-tumors_101bp
t_4170844	349.016666666667	02-tumors_101bp
t_TCGA-B9-4114	348.95	02-tumors_101bp
t_TCGA-C5-A1MI	348.85	02-tumors_101bp
t_OCCAMS-AH-133	348.833333333333	02-tumors_101bp
t_OCCAMS-AH-112	348.816666666667	02-tumors_101bp
c_EOPC-040_1	348.8	01-controls_101bp
t_XI003_20005	348.783333333333	04-tumors_151bp_X10
t_TCGA-CR-6482	348.75	02-tumors_101bp
t_OCCAMS-RS-047	348.7	02-tumors_101bp
c_PCSI_0048	348.666666666667	01-controls_101bp
c_ICGC_PA158	348.583333333333	01-controls_101bp
t_ICGC_0491	348.483333333333	02-tumors_101bp
c_HX29	348.35	01-controls_101bp
t_TCGA-25-2391	348.25	02-tumors_101bp
c_HX31	348.15	01-controls_101bp
c_CGP_donor_1199104	347.983333333333	01-controls_101bp
t_OSCC-GB_012601	347.916666666667	02-tumors_101bp
t_TCGA-KO-8407	347.916666666667	02-tumors_101bp
t_TCGA-AR-A24Z	347.85	02-tumors_101bp
t_PCSI_0231	347.783333333333	02-tumors_101bp
t_TCGA-AA-3977	347.666666666667	02-tumors_101bp
t_MELA-0015	347.566666666667	02-tumors_101bp
t_TCGA-EE-A185	347.55	02-tumors_101bp
c_C0004	347.45	01-controls_101bp
t_HX36	347.35	02-tumors_101bp
t_TCGA-C5-A2LT	347.333333333333	02-tumors_101bp
t_ICGC_0009	347.283333333333	02-tumors_101bp
t_OCCAMS-RS-008	347.283333333333	02-tumors_101bp
t_PCSI_0453	347.283333333333	02-tumors_101bp
t_MELA-0237	347.233333333333	02-tumors_101bp
c_HX30	347.083333333333	01-controls_101bp
t_ITNET-1257	347.05	02-tumors_101bp
c_PCSI_0311	346.9	01-controls_101bp
t_PCSI_0537	346.9	02-tumors_101bp
t_PCSI_0337	346.866666666667	02-tumors_101bp
t_NE-0010	346.766666666667	02-tumors_101bp
t_TCGA-E2-A1LG	346.683333333333	02-tumors_101bp
t_TCGA-AN-A04D	346.633333333333	02-tumors_101bp
t_A29-0017_CRUK_PC_0017_2	346.45	02-tumors_101bp
t_OCCAMS-AH-091	346.333333333333	02-tumors_101bp
c_TCGA-EL-A3H1	346.216666666667	01-controls_101bp
t_EOPC-02	346.2	02-tumors_101bp
t_AOCS-155	346.183333333333	02-tumors_101bp
t_TCGA-BR-4255	345.983333333333	02-tumors_101bp
t_A10-0015_CRUK_PC_0015_2	345.85	02-tumors_101bp
t_ITNET-1047	345.8	02-tumors_101bp
c_XI003_21776	345.7	03-controls_151bp_X10
t_ICGC_0230	345.666666666667	02-tumors_101bp
c_EOPC-036_5	345.616666666667	01-controls_101bp
t_XI003_19986	345.533333333333	04-tumors_151bp_X10
t_TCGA-KN-8421	345.483333333333	02-tumors_101bp
c_C0053	345.4	01-controls_101bp
t_CPCG0340	345.366666666667	02-tumors_101bp
t_HX18	345.283333333333	02-tumors_101bp
t_TCGA-B0-5695	345.266666666667	02-tumors_101bp
t_TCGA-BH-A18R	345.216666666667	02-tumors_101bp
t_AOCS-096	345.116666666667	02-tumors_101bp
t_OCCAMS-AH-155	345.1	02-tumors_101bp
t_TCGA-HW-7486	345.083333333333	02-tumors_101bp
c_PCSI_0281	345.05	01-controls_101bp
t_CPCG0158	345.033333333333	02-tumors_101bp
c_PCSI_0458	344.966666666667	01-controls_101bp
t_TCGA-KM-8477	344.75	02-tumors_101bp
t_CGP_donor_1503143	344.383333333333	02-tumors_101bp
t_PCSI_0078	344.383333333333	02-tumors_101bp
t_A22-0016_CRUK_PC_0016_3	344.333333333333	02-tumors_101bp
c_C0023	344.216666666667	01-controls_101bp
t_PCSI_0096	344.133333333333	02-tumors_101bp
t_TCGA-IS-A3K7	344.1	02-tumors_101bp
c_PCSI_0072	343.883333333333	01-controls_101bp
t_ICGC_0217	343.85	02-tumors_101bp
t_TCGA-AX-A1C8	343.816666666667	02-tumors_101bp
t_C0035	343.75	02-tumors_101bp
t_TCGA-KM-8439	343.75	02-tumors_101bp
t_TCGA-KL-8344	343.7	02-tumors_101bp
c_EOPC-036_1	343.566666666667	01-controls_101bp
t_CPCG0098	343.566666666667	02-tumors_101bp
t_ICGC_0455	343.55	02-tumors_101bp
b_DKFZ-Mrad_1	343.516666666667	03-controls_151bp_X10
t_TCGA-DX-A1L2	343.483333333333	02-tumors_101bp
c_CPCG0356	343.466666666667	01-controls_101bp
c_PCSI_0334	343.4	01-controls_101bp
t_TCGA-A5-A0GJ	343.383333333333	02-tumors_101bp
t_TCGA-EW-A1P8	343.383333333333	02-tumors_101bp
p_XI003_STA-NB-2	343.366666666667	04-tumors_151bp_X10
t_TCGA-04-1331	343.333333333333	02-tumors_101bp
t_CGP_donor_1353431	343.283333333333	02-tumors_101bp
t_C0056	343.166666666667	02-tumors_101bp
t_TCGA-C8-A12L	343.116666666667	02-tumors_101bp
t_TCGA-BG-A18C	343.066666666667	02-tumors_101bp
c_CGP_donor_1397260	343.05	01-controls_101bp
t_C0036	343.016666666667	02-tumors_101bp
c_HX16	342.983333333333	01-controls_101bp
c_PCSI_0312	342.883333333333	01-controls_101bp
t_TCGA-DX-A1KU	342.7	02-tumors_101bp
t_ITNET-1317	342.5	02-tumors_101bp
t_0091_CRUK_PC_0091	342.466666666667	02-tumors_101bp
t_PCSI_0504	342.35	02-tumors_101bp
t_HX23	342.316666666667	02-tumors_101bp
t_TCGA-KL-8343	342.316666666667	02-tumors_101bp
c_HX14	342.283333333333	01-controls_101bp
t_EOPC-030	342.283333333333	02-tumors_101bp
t_TCGA-CR-7382	342.283333333333	02-tumors_101bp
t_TCGA-DU-6401	342.066666666667	02-tumors_101bp
t_ITNET-1312	341.85	02-tumors_101bp
t_TCGA-MH-A55Z	341.816666666667	02-tumors_101bp
c_C0006	341.733333333333	01-controls_101bp
t_0089_CRUK_PC_0089	341.7	02-tumors_101bp
c_PCSI_0537	341.666666666667	01-controls_101bp
c_PCSI_0248	341.45	01-controls_101bp
t_TCGA-HE-A5NF	341.416666666667	02-tumors_101bp
c_TCGA-HW-7486	341.4	01-controls_101bp
c_PCSI_0325	341.383333333333	01-controls_101bp
t_ITNET-0152	341.333333333333	02-tumors_101bp
t_TCGA-DJ-A3US	341.333333333333	02-tumors_101bp
t_TCGA-DI-A1NN	341.183333333333	02-tumors_101bp
c_CGP_donor_1691145	340.966666666667	01-controls_101bp
c_ITNET-0151	340.8	01-controls_101bp
t_0064_CRUK_PC_0064	340.716666666667	02-tumors_101bp
t_CPCG0057	340.666666666667	02-tumors_101bp
t_TCGA-C5-A0TN	340.566666666667	02-tumors_101bp
t_PCSI_0572	340.35	02-tumors_101bp
t_CGP_donor_1363965	340.283333333333	02-tumors_101bp
t_TCGA-AX-A0J1	340.266666666667	02-tumors_101bp
t_CGP_donor_1187025	340.2	02-tumors_101bp
t_TCGA-C5-A1BN	340.183333333333	02-tumors_101bp
t_TCGA-E6-A1LZ	340.15	02-tumors_101bp
t_TCGA-DD-A1EH	340.116666666667	02-tumors_101bp
t_CGP_donor_1475202	339.983333333333	02-tumors_101bp
t_TCGA-BB-4225	339.983333333333	02-tumors_101bp
t_TCGA-KL-8328	339.95	02-tumors_101bp
t_ICGC_0497	339.766666666667	02-tumors_101bp
t_A17-0095_CRUK_PC_0095_5	339.633333333333	02-tumors_101bp
t_TCGA-E2-A15E	339.583333333333	02-tumors_101bp
t_OCCAMS-WG-001	339.45	02-tumors_101bp
t_C0020	339.35	02-tumors_101bp
t_TCGA-BH-A0BW	339.316666666667	02-tumors_101bp
c_PCSI_0175	339.25	01-controls_101bp
c_PCSI_0307	339.233333333333	01-controls_101bp
t_OCCAMS-SH-071	339.15	02-tumors_101bp
t_TCGA-KN-8432	339.033333333333	02-tumors_101bp
c_PCSI_0162	339.016666666667	01-controls_101bp
t_TCGA-24-0982	338.95	02-tumors_101bp
t_PCSI_0286	338.766666666667	02-tumors_101bp
t_TCGA-CH-5789	338.7	02-tumors_101bp
t_AOCS-084	338.633333333333	02-tumors_101bp
c_XI003_NB-AUT-3	338.633333333333	03-controls_151bp_X10
t_BTCA_donor_27	338.5	02-tumors_101bp
t_TCGA-HU-A4G6	338.5	02-tumors_101bp
c_OCCAMS-PS-002	338.483333333333	01-controls_101bp
c_CPCG0358	338.383333333333	01-controls_101bp
t_ICGC_0536	338.383333333333	02-tumors_101bp
t_AOCS-104	338.233333333333	02-tumors_101bp
t_BTCA_donor_B070	338.166666666667	02-tumors_101bp
t_AOCS-004	338.116666666667	02-tumors_101bp
c_ICGC_MB2	338.1	01-controls_101bp
t_TCGA-E2-A14P	338.016666666667	02-tumors_101bp
t_MELA-0011	338	02-tumors_101bp
t_TCGA-DK-A1AA	337.916666666667	02-tumors_101bp
t_C0076	337.9	02-tumors_101bp
t_CGP_donor_1374618	337.9	02-tumors_101bp
t_EOPC-040_2	337.8	02-tumors_101bp
t_EOPC-031	337.783333333333	02-tumors_101bp
t_0069_CRUK_PC_0069	337.716666666667	02-tumors_101bp
t_CGP_donor_1691148	337.666666666667	02-tumors_101bp
c_PCSI_0253	337.516666666667	01-controls_101bp
t_MELA-0231	337.483333333333	02-tumors_101bp
c_C0029	337.466666666667	01-controls_101bp
t_MELA-0056	337.416666666667	02-tumors_101bp
t_BTCA_donor_A035	337.316666666667	02-tumors_101bp
t_C0034	337.316666666667	02-tumors_101bp
t_CGP_donor_1503133	337.316666666667	02-tumors_101bp
t_AOCS-093	337.3	02-tumors_101bp
t_C0082	337.25	02-tumors_101bp
m_H021-JSB14V	337.233333333333	04-tumors_151bp_X10
m_H021-DNMH	337.2	04-tumors_151bp_X10
t_TCGA-AX-A06B	337.1	02-tumors_101bp
t_AOCS-058	336.816666666667	02-tumors_101bp
t_PCSI_0341	336.816666666667	02-tumors_101bp
t_PCSI_0285	336.8	02-tumors_101bp
t_TCGA-E2-A15K	336.733333333333	02-tumors_101bp
c_TCGA-DJ-A13L	336.7	01-controls_101bp
c_TCGA-60-2711	336.683333333333	01-controls_101bp
t_TCGA-KO-8409	336.666666666667	02-tumors_101bp
t_BTCA_donor_C080	336.483333333333	02-tumors_101bp
t_TCGA-AC-A2BK	336.4	02-tumors_101bp
t_TCGA-CD-5802	336.366666666667	02-tumors_101bp
t_0080_CRUK_PC_0080	336.3	02-tumors_101bp
t_PCSI_0294	336.266666666667	02-tumors_101bp
t_H021-EU5YD1	336.233333333333	04-tumors_151bp_X10
c_TCGA-AB-3011	336.166666666667	01-controls_101bp
c_TCGA-BP-5010	336.15	01-controls_101bp
c_C0082	336.1	01-controls_101bp
t_TCGA-BS-A0U9	336.066666666667	02-tumors_101bp
t_C0008	336	02-tumors_101bp
c_C0015	335.9	01-controls_101bp
t_CPCG0341	335.9	02-tumors_101bp
t_ICGC_0500	335.833333333333	02-tumors_101bp
t_ITNET-1314	335.8	02-tumors_101bp
t_TCGA-B1-A47M	335.683333333333	02-tumors_101bp
t_C0018	335.583333333333	02-tumors_101bp
t_TCGA-B5-A0JN	335.533333333333	02-tumors_101bp
c_C0071	335.483333333333	01-controls_101bp
t_ICGC_MB21	335.333333333333	02-tumors_101bp
c_PCSI_0230	335.216666666667	01-controls_101bp
c_C0043	335.016666666667	01-controls_101bp
c_TCGA-BB-4225	334.916666666667	01-controls_101bp
t_CGP_donor_1503016	334.85	02-tumors_101bp
t_TCGA-CJ-6033	334.816666666667	02-tumors_101bp
t_TCGA-37-4135	334.766666666667	02-tumors_101bp
b_H021-QKQDKB	334.666666666667	03-controls_151bp_X10
t_OCCAMS-RS-027	334.516666666667	02-tumors_101bp
c_PCSI_0019	334.483333333333	01-controls_101bp
c_HX32	334.416666666667	01-controls_101bp
t_TCGA-KL-8323	334.25	02-tumors_101bp
c_PCSI_0105	334.066666666667	01-controls_101bp
t_0071_CRUK_PC_0071	334.05	02-tumors_101bp
t_NE-0017	334.033333333333	02-tumors_101bp
c_PCSI_0103	333.916666666667	01-controls_101bp
c_XI003_SKNFI	333.8	03-controls_151bp_X10
t_TCGA-DA-A3F8	333.516666666667	02-tumors_101bp
t_TCGA-HC-7079	333.383333333333	02-tumors_101bp
t_ICGC_0061	333.333333333333	02-tumors_101bp
t_TCGA-BR-A4J4	333.316666666667	02-tumors_101bp
t_AOCS-171	333.183333333333	02-tumors_101bp
t_NE-0020	333.083333333333	02-tumors_101bp
t_TCGA-HE-A5NJ	332.866666666667	02-tumors_101bp
t_PCSI_0077	332.716666666667	02-tumors_101bp
t_ICGC_MB305	332.566666666667	02-tumors_101bp
t_TCGA-DA-A1HY	332.516666666667	02-tumors_101bp
t_TCGA-FX-A2QS	332.516666666667	02-tumors_101bp
t_PCSI_0347_2	332.4	02-tumors_101bp
t_ICGC_0427	332.366666666667	02-tumors_101bp
c_ICGC_MB32	332.233333333333	01-controls_101bp
t_TCGA-AP-A0L8	332.233333333333	02-tumors_101bp
t_TCGA-BC-A216	332.183333333333	02-tumors_101bp
c_HX20	332.166666666667	01-controls_101bp
t_TCGA-04-1349	332.05	02-tumors_101bp
t_H021-XXTJSH	332.05	04-tumors_151bp_X10
c_EOPC-023	332.016666666667	01-controls_101bp
c_PCSI_0284	331.983333333333	01-controls_101bp
c_PCSI_0463	331.566666666667	01-controls_101bp
c_TCGA-DJ-A4UT	331.5	01-controls_101bp
t_TCGA-61-2000	331.5	02-tumors_101bp
t_TCGA-92-8064	331.483333333333	02-tumors_101bp
t_A22-0016_CRUK_PC_0016_2	331.466666666667	02-tumors_101bp
t_ITNET-1304	331.4	02-tumors_101bp
t_TCGA-AB-2905	331.4	02-tumors_101bp
t_PCSI_0233	331.35	02-tumors_101bp
t_OCCAMS-ZZ-004	331.333333333333	02-tumors_101bp
t_TCGA-DA-A1HV	331.3	02-tumors_101bp
t_OCCAMS-AH-061	331.266666666667	02-tumors_101bp
t_TCGA-23-1124	331.2	02-tumors_101bp
c_TCGA-EM-A3FR	331.183333333333	01-controls_101bp
c_MELA-0234	331.166666666667	01-controls_101bp
t_TCGA-DX-A1L0	331.166666666667	02-tumors_101bp
t_TCGA-KL-8342	331.166666666667	02-tumors_101bp
t_C0045	331.083333333333	02-tumors_101bp
t_ICGC_0066	331.05	02-tumors_101bp
t_EOPC-037_2	331.016666666667	02-tumors_101bp
c_PCSI_0256	330.783333333333	01-controls_101bp
t_AOCS-109	330.766666666667	02-tumors_101bp
t_TCGA-24-1558	330.716666666667	02-tumors_101bp
t_TCGA-B5-A11H	330.716666666667	02-tumors_101bp
m_H021-W2LFQY	330.566666666667	04-tumors_151bp_X10
c_C0026	330.5	01-controls_101bp
c_ICGC_PA110	330.45	01-controls_101bp
t_ICGC_0453	330.266666666667	02-tumors_101bp
t_AOCS-076	330.25	02-tumors_101bp
t_C0037	330.166666666667	02-tumors_101bp
c_HX27	330.066666666667	01-controls_101bp
c_PCSI_0112	330.066666666667	01-controls_101bp
t_AOCS-079	329.95	02-tumors_101bp
c_PCSI_0111	329.883333333333	01-controls_101bp
t_ITNET-1309	329.866666666667	02-tumors_101bp
t_PCSI_0248	329.75	02-tumors_101bp
t_TCGA-BH-A0EA	329.7	02-tumors_101bp
t_AOCS-097	329.683333333333	02-tumors_101bp
c_HX18	329.483333333333	01-controls_101bp
t_CGP_donor_1397277	329.383333333333	02-tumors_101bp
c_PCSI_0132	329.35	01-controls_101bp
t_AOCS-170	329.35	02-tumors_101bp
t_AOCS-060	329.216666666667	02-tumors_101bp
c_BTCA_donor_Y065	329.2	01-controls_101bp
t_TCGA-KL-8346	329.15	02-tumors_101bp
t_TCGA-GM-A2DF	329.116666666667	02-tumors_101bp
t_TCGA-B9-4115	329.1	02-tumors_101bp
t_ITNET-1286	329.033333333333	02-tumors_101bp
c_4142605	328.85	01-controls_101bp
t_CGP_donor_1691133	328.85	02-tumors_101bp
t_TCGA-AX-A1CI	328.683333333333	02-tumors_101bp
c_C0084	328.666666666667	01-controls_101bp
c_ICGC_GBM34	328.666666666667	01-controls_101bp
t_ICGC_0312	328.6	02-tumors_101bp
t_RK308	328.6	02-tumors_101bp
c_4130003	328.55	01-controls_101bp
t_ICGC_0150	328.4	02-tumors_101bp
c_TCGA-66-2759	328.35	01-controls_101bp
t_CGP_donor_1374619	328.333333333333	02-tumors_101bp
t_TCGA-AN-A0G0	328.333333333333	02-tumors_101bp
c_ITNET-1047	328.233333333333	01-controls_101bp
t_TCGA-G9-6365	328.05	02-tumors_101bp
t_C0049	327.716666666667	02-tumors_101bp
t_AOCS-090	327.6	02-tumors_101bp
c_ICGC_0067	327.566666666667	01-controls_101bp
c_CPCG0166	327.183333333333	01-controls_101bp
c_TCGA-BR-6456	327.166666666667	01-controls_101bp
t_RK312	327.166666666667	02-tumors_101bp
c_C0022	326.95	01-controls_101bp
t_BTCA_donor_Y065	326.916666666667	02-tumors_101bp
c_TCGA-ET-A4KN	326.866666666667	01-controls_101bp
t_C0023	326.85	02-tumors_101bp
t_ICGC_MB143	326.816666666667	02-tumors_101bp
t_CGP_donor_1230797	326.783333333333	02-tumors_101bp
t_AOCS-150	326.65	02-tumors_101bp
c_BTCA_donor_R149	326.633333333333	01-controls_101bp
t_CGP_donor_1503150	326.3	02-tumors_101bp
t_TCGA-BS-A0TE	326.3	02-tumors_101bp
t_RK087	326.216666666667	02-tumors_101bp
c_CPCG0248	326.116666666667	01-controls_101bp
t_TCGA-EJ-7791	326.1	02-tumors_101bp
t_BTCA_donor_A153	325.966666666667	02-tumors_101bp
t_TCGA-A7-A26G	325.933333333333	02-tumors_101bp
m_H021-1X9R5E	325.916666666667	04-tumors_151bp_X10
t_H021-V7PYRH	325.75	04-tumors_151bp_X10
c_ICGC_0088	325.716666666667	01-controls_101bp
c_TCGA-18-4721	325.716666666667	01-controls_101bp
t_A24-0021_CRUK_PC_0021_1	325.7	02-tumors_101bp
c_PCSI_0290	325.683333333333	01-controls_101bp
t_TCGA-B6-A0WX	325.65	02-tumors_101bp
t_TCGA-B6-A0WX	325.65	04-tumors_151bp_X10
t_TCGA-FX-A48G	325.616666666667	02-tumors_101bp
c_H067-GJVKDV	325.55	03-controls_151bp_X10
c_4158769	325.5	01-controls_101bp
t_TCGA-DX-A240	325.483333333333	02-tumors_101bp
t_C0057	325.45	02-tumors_101bp
t_OCCAMS-PS-013	325.433333333333	02-tumors_101bp
t_MELA-0007	325.416666666667	02-tumors_101bp
t_PCSI_0413	325.416666666667	02-tumors_101bp
t_C0019	325.25	02-tumors_101bp
c_PCSI_0224	325.216666666667	01-controls_101bp
c_OCCAMS-PS-015	325.133333333333	01-controls_101bp
t_TCGA-CC-A1HT	325.116666666667	02-tumors_101bp
c_CPCG0128	325.066666666667	01-controls_101bp
t_ICGC_MB40	325.066666666667	02-tumors_101bp
c_ITNET-1001	325.05	01-controls_101bp
t_0077_CRUK_PC_0077	325	02-tumors_101bp
c_CPCG0267	324.95	01-controls_101bp
t_ICGC_0326	324.95	02-tumors_101bp
t_EOPC-054	324.75	02-tumors_101bp
t_PCSI_0080	324.716666666667	02-tumors_101bp
t_H021-CAWW7F	324.666666666667	04-tumors_151bp_X10
t_TCGA-DX-A1L3	324.65	02-tumors_101bp
t_AOCS-085	324.633333333333	02-tumors_101bp
t_MELA-0060	324.6	02-tumors_101bp
t_ICGC_0053	324.566666666667	02-tumors_101bp
t_0008_CRUK_PC_0008_2	324.516666666667	02-tumors_101bp
t_TCGA-B9-4116	324.5	02-tumors_101bp
t_CGP_donor_1451427	324.4	02-tumors_101bp
c_C0016	324.366666666667	01-controls_101bp
t_TCGA-E2-A109	324.333333333333	02-tumors_101bp
t_AOCS-120	324.183333333333	02-tumors_101bp
t_ITNET-0026	324.183333333333	02-tumors_101bp
m_H021-3AT3LR	324.166666666667	04-tumors_151bp_X10
t_B087wgs_25262	324.133333333333	02-tumors_101bp
t_TCGA-AP-A0LF	324.083333333333	02-tumors_101bp
t_CGP_donor_1337240	324.033333333333	02-tumors_101bp
c_C0014	324	01-controls_101bp
t_TCGA-21-1076	323.966666666667	02-tumors_101bp
t_ITNET-0020	323.7	02-tumors_101bp
t_A34-0022_CRUK_PC_0022_3	323.633333333333	02-tumors_101bp
c_BTCA_donor_Z2403	323.533333333333	01-controls_101bp
t_TCGA-AL-3466	323.533333333333	02-tumors_101bp
c_CGP_donor_1397081	323.5	01-controls_101bp
