#chromosomeIndex	startPos	endPos	tadIndex
25	10062423	10065625	4212
25	10065645	10094754	4213
25	10094774	10103843	4214
25	10103863	10105480	4215
25	10105500	10124317	4216
25	10124337	10287125	4217
25	10287145	10288914	4218
25	10288934	10290243	4219
25	10290263	10291281	4220
25	10291301	10472733	4221
25	10472753	10483601	4222
25	10483621	10488998	4223
25	10489018	10497963	4224
25	10497983	10500031	4225
25	10500051	10533777	4226
25	10533797	10537364	4227
25	10537384	10553525	4228
25	10553545	10581440	4229
25	10581460	10596928	4230
25	10596948	10602420	4231
25	10602440	10612390	4232
25	10612410	10741550	4233
25	10741570	10774830	4234
25	10774850	10839175	4235
25	10839195	10973288	4236
25	10973308	11116502	4237
25	11116522	11176394	4238
25	11176414	11197301	4239
25	11197321	11221742	4240
25	11221762	11308189	4241
25	11308209	11310314	4242
25	11310334	11354232	4243
25	11354252	11388004	4244
25	11388024	11441627	4245
25	11441647	11451938	4246
25	11451958	11484285	4247
25	11484305	11485467	4248
25	11485487	11492371	4249
25	11492391	11531490	4250
25	11531510	11550315	4251
25	11550335	11551445	4252
25	11551465	11579105	4253
25	11579125	11610221	4254
25	11610241	11636632	4255
25	11636652	11677608	4256
25	11677628	11684382	4257
25	11684402	11720954	4258
25	11720974	11725009	4259
25	11725029	11759864	4260
25	11759884	11802250	4261
25	11802270	11825646	4262
25	11825666	11847802	4263
25	11847822	11886905	4264
25	11886925	11914496	4265
25	11914516	11931070	4266
25	11931090	11937922	4267
25	11937942	11946621	4268
25	11946641	11957094	4269
25	11957114	11996347	4270
25	11996367	12017078	4271
25	12017098	12059556	4272
25	12059576	12060965	4273
25	12060985	12062094	4274
25	12062114	12063264	4275
25	12063284	12066914	4276
25	12066934	12067971	4277
25	12067991	12069909	4278
25	12069929	12071998	4279
25	12072018	12091568	4280
25	12091588	12110025	4281
25	12110045	12112235	4282
25	12112255	12133768	4283
25	12133788	12136311	4284
25	12136331	12152139	4285
25	12152159	12154010	4286
25	12154030	12156701	4287
25	12156721	12157801	4288
25	12157821	12159357	4289
25	12159377	12160866	4290
25	12160886	12162121	4291
25	12162141	12164094	4292
25	12164114	12165907	4293
25	12165927	12167765	4294
25	12167785	12169510	4295
25	12169530	12170750	4296
25	12170770	12172667	4297
25	12172687	12176032	4298
25	12176052	12177783	4299
25	12177803	12179760	4300
25	12179780	12181273	4301
25	12181293	12182726	4302
25	12182746	12184048	4303
25	12184068	12198738	4304
25	12198758	12234532	4305
25	12234552	12235811	4306
25	12235831	12237655	4307
25	12237675	12239022	4308
25	12239042	12240301	4309
25	12240321	12241780	4310
25	12241800	12244059	4311
25	12244079	12245356	4312
25	12245376	12248041	4313
25	12248061	12252060	4314
25	12252080	12253145	4315
25	12253165	12254260	4316
25	12254280	12272410	4317
25	12272430	12273821	4318
25	12273841	12282688	4319
25	12282708	12284671	4320
25	12284691	12286396	4321
25	12286416	12298979	4322
25	12298999	12300507	4323
25	12300527	12301700	4324
25	12301720	12304942	4325
25	12304962	12307442	4326
25	12307462	12313660	4327
25	12313680	12314884	4328
25	12314904	12319071	4329
25	12319091	12320113	4330
25	12320133	12321630	4331
25	12321650	12331463	4332
25	12331483	12332987	4333
25	12333007	12334022	4334
25	12334042	12336110	4335
25	12336130	12338975	4336
25	12338995	12343283	4337
25	12343303	12345349	4338
25	12345369	12347706	4339
25	12347726	12349885	4340
25	12349905	12353204	4341
25	12353224	12355007	4342
25	12355027	12359065	4343
25	12359085	12360500	4344
25	12360520	12361856	4345
25	12361876	12366073	4346
25	12366093	12368229	4347
25	12368249	12371424	4348
25	12371444	12375272	4349
25	12375292	12382312	4350
25	12382332	12421767	4351
25	12421787	12423182	4352
25	12423202	12424718	4353
25	12424738	12427293	4354
25	12427313	12444882	4355
25	12444902	12516749	4356
25	12516769	12518023	4357
25	12518043	12524032	4358
25	12524052	12526593	4359
25	12526613	12528040	4360
25	12528060	12532007	4361
25	12532027	12534954	4362
25	12534974	12536639	4363
25	12536659	12537884	4364
25	12537904	12540881	4365
25	12540901	12542787	4366
25	12542807	12543930	4367
25	12543950	12545295	4368
25	12545315	12547078	4369
25	12547098	12550038	4370
25	12550058	12551267	4371
25	12551287	12552494	4372
25	12552514	12556198	4373
25	12556218	12557547	4374
25	12557567	12558769	4375
25	12558789	12560361	4376
25	12560381	12561471	4377
25	12561491	12571203	4378
25	12571223	12574847	4379
25	12574867	12576169	4380
25	12576189	12577462	4381
25	12577482	12578600	4382
25	12578620	12584754	4383
25	12584774	12633240	4384
25	12633260	12634391	4385
25	12634411	12635412	4386
25	12635432	12639273	4387
25	12639293	12640631	4388
25	12640651	12642149	4389
25	12642169	12645600	4390
25	12645620	12646662	4391
25	12646682	12647763	4392
25	12647783	12650283	4393
25	12650303	12652778	4394
25	12652798	12655966	4395
25	12655986	12657307	4396
25	12657327	12730230	4397
25	12730250	12744611	4398
25	12744631	12759724	4399
25	12759744	12815498	4400
25	12815518	12888402	4401
25	12888422	12911088	4402
25	12911108	12912592	4403
25	12912612	12913617	4404
25	12913637	12917713	4405
25	12917733	12998088	4406
25	12998108	12999376	4407
25	12999396	13000496	4408
25	13000516	13004385	4409
25	13004405	13006204	4410
25	13006224	13008306	4411
25	13008326	13009628	4412
25	13009648	13011209	4413
25	13011229	13013287	4414
25	13013307	13015722	4415
25	13015742	13017290	4416
25	13017310	13019348	4417
25	13019368	13020393	4418
25	13020413	13021924	4419
25	13021944	13024633	4420
25	13024653	13026475	4421
25	13026495	13029715	4422
25	13029735	13030765	4423
25	13030785	13032185	4424
25	13032205	13036584	4425
25	13036604	13037939	4426
25	13037959	13039769	4427
25	13039789	13049882	4428
25	13049902	13050956	4429
25	13050976	13052987	4430
25	13053007	13057618	4431
25	13057638	13059712	4432
25	13059732	13061405	4433
25	13061425	13063583	4434
25	13063603	13066551	4435
25	13066571	13068259	4436
25	13068279	13069678	4437
25	13069698	13071718	4438
25	13071738	13075877	4439
25	13075897	13078591	4440
25	13078611	13080208	4441
25	13080228	13120762	4442
25	13120782	13128098	4443
25	13128118	13142984	4444
25	13143004	13150402	4445
25	13150422	13157375	4446
25	13157395	13158836	4447
25	13158856	13163687	4448
25	13163707	13167874	4449
25	13167894	13169301	4450
25	13169321	13173593	4451
25	13173613	13176551	4452
25	13176571	13180963	4453
25	13180983	13182510	4454
25	13182530	13183789	4455
25	13183809	13185172	4456
25	13185192	13189075	4457
25	13189095	13190522	4458
25	13190542	13191902	4459
25	13191922	13193402	4460
25	13193422	13194425	4461
25	13194445	13198784	4462
25	13198804	13201407	4463
25	13201427	13202743	4464
25	13202763	13205397	4465
25	13205417	13206609	4466
25	13206629	13208731	4467
25	13208751	13212074	4468
25	13212094	13215415	4469
25	13215435	13221176	4470
25	13221196	13222499	4471
25	13222519	13223817	4472
25	13223837	13225132	4473
25	13225152	13228746	4474
25	13228766	13230408	4475
25	13230428	13232540	4476
25	13232560	13235013	4477
25	13235033	13237128	4478
25	13237148	13243917	4479
25	13243937	13245323	4480
25	13245343	13247337	4481
25	13247357	13248882	4482
25	13248902	13251996	4483
25	13252016	13253416	4484
25	13253436	13255122	4485
25	13255142	13257233	4486
25	13257253	13259114	4487
25	13259134	13260137	4488
25	13260157	13261234	4489
25	13261254	13263438	4490
25	13263458	13264512	4491
25	13264532	13265539	4492
25	13265559	13269686	4493
25	13269706	13271345	4494
25	13271365	13274666	4495
25	13274686	13275712	4496
25	13275732	13295442	4497
25	13295462	13356528	4498
25	13356548	13357908	4499
25	13357928	13359938	4500
25	13359958	13361595	4501
25	13361615	13362673	4502
25	13362693	13364301	4503
25	13364321	13375202	4504
25	13375222	13393827	4505
25	13393847	13398898	4506
25	13398918	13400103	4507
25	13400123	13401246	4508
25	13401266	13403244	4509
25	13403264	13406031	4510
25	13406051	13407795	4511
25	13407815	13409138	4512
25	13409158	13412196	4513
25	13412216	13415832	4514
25	13415852	13418486	4515
25	13418506	13420365	4516
25	13420385	13422503	4517
25	13422523	13424344	4518
25	13424364	13426937	4519
25	13426957	13441142	4520
25	13441162	13448582	4521
25	13448602	13450462	4522
25	13450482	13452105	4523
25	13452125	13453428	4524
25	13453448	13454753	4525
25	13454773	13456867	4526
25	13456887	13458005	4527
25	13458025	13459152	4528
25	13459172	13462376	4529
25	13462396	13463738	4530
25	13463758	13464804	4531
25	13464824	13466655	4532
25	13466675	13527675	4533
25	13527695	13548527	4534
25	13548547	13550161	4535
25	13550181	13569599	4536
25	13569619	13634322	4537
25	13634342	13640129	4538
25	13640149	13650949	4539
25	13650969	13655240	4540
25	13655260	13722532	4541
25	13722552	13762583	4542
25	13762603	13765799	4543
25	13765819	13781395	4544
25	13781415	13830475	4545
25	13830495	13851498	4546
25	13851518	13974297	4547
25	13974317	13994548	4548
25	13994568	14018799	4549
25	14018819	14101510	4550
25	14101530	14103724	4551
25	14103744	14105363	4552
25	14105383	14106451	4553
25	14106471	14109364	4554
25	14109384	14110765	4555
25	14110785	14112081	4556
25	14112101	14128325	4557
25	14128345	14129442	4558
25	14129462	14131618	4559
25	14131638	14271458	4560
25	14271478	14280622	4561
25	14280642	14283671	4562
25	14283691	14286139	4563
25	14286159	14322701	4564
25	14322721	14393634	4565
25	14393654	14395405	4566
25	14395425	14396434	4567
25	14396454	14401261	4568
25	14401281	14402522	4569
25	14402542	14403922	4570
25	14403942	14410034	4571
25	14410054	14411131	4572
25	14411151	14412500	4573
25	14412520	14415589	4574
25	14415609	14424671	4575
25	14424691	14459220	4576
25	14459240	14466588	4577
25	14466608	14483908	4578
25	14483928	14485266	4579
25	14485286	14487452	4580
25	14487472	14488561	4581
25	14488581	14490006	4582
25	14490026	14524393	4583
25	14524413	14609982	4584
25	14610002	14611045	4585
25	14611065	14613643	4586
25	14613663	14614853	4587
25	14614873	14615964	4588
25	14615984	14617387	4589
25	14617407	14618501	4590
25	14618521	14619964	4591
25	14619984	14622462	4592
25	14622482	14633502	4593
25	14633522	14641011	4594
25	14641031	14643201	4595
25	14643221	14645138	4596
25	14645158	14649945	4597
25	14649965	14650989	4598
25	14651009	14652550	4599
25	14652570	14654546	4600
25	14654566	14656011	4601
25	14656031	14657813	4602
25	14657833	14660535	4603
25	14660555	14661780	4604
25	14661800	14804602	4605
25	14804622	14898737	4606
25	14898757	14955758	4607
25	14955778	14963958	4608
25	14963978	14972936	4609
25	14972956	15060755	4610
25	15060775	15062106	4611
25	15062126	15085531	4612
25	15085551	15099422	4613
25	15099442	15108552	4614
25	15108572	15115515	4615
25	15115535	15123539	4616
25	15123559	15194627	4617
25	15194647	15198539	4618
25	15198559	15214400	4619
25	15214420	15217712	4620
25	15217732	15225571	4621
25	15225591	15228506	4622
25	15228526	15232396	4623
25	15232416	15261798	4624
25	15261818	15267118	4625
25	15267138	15272013	4626
25	15272033	15273055	4627
25	15273075	15274715	4628
25	15274735	15276057	4629
25	15276077	15277110	4630
25	15277130	15280612	4631
25	15280632	15291851	4632
25	15291871	15293053	4633
25	15293073	15296282	4634
25	15296302	15297357	4635
25	15297377	15298766	4636
25	15298786	15299873	4637
25	15299893	15302117	4638
25	15302137	15314085	4639
25	15314105	15315954	4640
25	15315974	15317422	4641
25	15317442	15318653	4642
25	15318673	15319704	4643
25	15319724	15321408	4644
25	15321428	15322956	4645
25	15322976	15326431	4646
25	15326451	15328367	4647
25	15328387	15332105	4648
25	15332125	15333420	4649
25	15333440	15335570	4650
25	15335590	15338404	4651
25	15338424	15348333	4652
25	15348353	15353926	4653
25	15353946	15364093	4654
25	15364113	15365898	4655
25	15365918	15368724	4656
25	15368744	15371710	4657
25	15371730	15372841	4658
25	15372861	15374033	4659
25	15374053	15376198	4660
25	15376218	15377633	4661
25	15377653	15379982	4662
25	15380002	15381378	4663
25	15381398	15382548	4664
25	15382568	15383911	4665
25	15383931	15385636	4666
25	15385656	15387605	4667
25	15387625	15389727	4668
25	15389747	15391192	4669
25	15391212	15393218	4670
25	15393238	15397576	4671
25	15397596	15417588	4672
25	15417608	15419190	4673
25	15419210	15421145	4674
25	15421165	15422527	4675
25	15422547	15423959	4676
25	15423979	15427582	4677
25	15427602	15429899	4678
25	15429919	15431029	4679
25	15431049	15444810	4680
25	15444830	15453298	4681
25	15453318	15468643	4682
25	15468663	15484624	4683
25	15484644	15489334	4684
25	15489354	15499849	4685
25	15499869	15525148	4686
25	15525168	15534380	4687
25	15534400	15550683	4688
25	15550703	15573838	4689
25	15573858	15582033	4690
25	15582053	15585746	4691
25	15585766	15588379	4692
25	15588399	15591598	4693
25	15591618	15593838	4694
25	15593858	15610727	4695
25	15610747	15622456	4696
25	15622476	15625989	4697
25	15626009	15642667	4698
25	15642687	15645094	4699
25	15645114	15648355	4700
25	15648375	15649654	4701
25	15649674	15653336	4702
25	15653356	15655662	4703
25	15655682	15661595	4704
25	15661615	15662914	4705
25	15662934	15692284	4706
25	15692304	15693336	4707
25	15693356	15694713	4708
25	15694733	15701403	4709
25	15701423	15715050	4710
25	15715070	15716327	4711
25	15716347	15719382	4712
25	15719402	15720668	4713
25	15720688	15722435	4714
25	15722455	15723660	4715
25	15723680	15724712	4716
25	15724732	15726087	4717
25	15726107	15727357	4718
25	15727377	15729125	4719
25	15729145	15730253	4720
25	15730273	15732083	4721
25	15732103	15745870	4722
25	15745890	15749644	4723
25	15749664	15761417	4724
25	15761437	15775183	4725
25	15775203	15777569	4726
25	15777589	15781368	4727
25	15781388	15784063	4728
25	15784083	15792628	4729
25	15792648	15799866	4730
25	15799886	15802769	4731
25	15802789	15808471	4732
25	15808491	15822112	4733
25	15822132	15825647	4734
25	15825667	15827420	4735
25	15827440	15828925	4736
25	15828945	15830517	4737
25	15830537	15831973	4738
25	15831993	15833855	4739
25	15833875	15835847	4740
25	15835867	15837015	4741
25	15837035	15838695	4742
25	15838715	15840689	4743
25	15840709	15843945	4744
25	15843965	15848312	4745
25	15848332	15849556	4746
25	15849576	15851303	4747
25	15851323	15852358	4748
25	15852378	15855616	4749
25	15855636	15856933	4750
25	15856953	15858980	4751
25	15859000	15860482	4752
25	15860502	15960875	4753
25	15960895	15966382	4754
25	15966402	15967982	4755
25	15968002	15969678	4756
25	15969698	15971282	4757
25	15971302	15972686	4758
25	15972706	16019401	4759
25	16019421	16020583	4760
25	16020603	16021734	4761
25	16021754	16023228	4762
25	16023248	16024839	4763
25	16024859	16025964	4764
25	16025984	16030470	4765
25	16030490	16031884	4766
25	16031904	16041730	4767
25	16041750	16044409	4768
25	16044429	16046010	4769
25	16046030	16051753	4770
25	16051773	16056666	4771
25	16056686	16073643	4772
25	16073663	16075059	4773
25	16075079	16076467	4774
25	16076487	16077742	4775
25	16077762	16082564	4776
25	16082584	16083607	4777
25	16083627	16084866	4778
25	16084886	16088336	4779
25	16088356	16090829	4780
25	16090849	16094702	4781
25	16094722	16096791	4782
25	16096811	16098665	4783
25	16098685	16100046	4784
25	16100066	16102877	4785
25	16102897	16108500	4786
25	16108520	16111722	4787
25	16111742	16113144	4788
25	16113164	16114881	4789
25	16114901	16124658	4790
25	16124678	16126993	4791
25	16127013	16128510	4792
25	16128530	16130190	4793
25	16130210	16142036	4794
25	16142056	16143666	4795
25	16143686	16145653	4796
25	16145673	16147797	4797
25	16147817	16150119	4798
25	16150139	16151522	4799
25	16151542	16154124	4800
25	16154144	16155303	4801
25	16155323	16157186	4802
25	16157206	16158650	4803
25	16158670	16165598	4804
25	16165618	16167101	4805
25	16167121	16168405	4806
25	16168425	16170162	4807
25	16170182	16171518	4808
25	16171538	16172811	4809
25	16172831	16174151	4810
25	16174171	16176434	4811
25	16176454	16178739	4812
25	16178759	16192017	4813
25	16192037	16197729	4814
25	16197749	16207365	4815
25	16207385	16220919	4816
25	16220939	16283002	4817
25	16283022	16284459	4818
25	16284479	16329563	4819
25	16329583	16409061	4820
25	16409081	16411845	4821
25	16411865	16414678	4822
25	16414698	16422542	4823
25	16422562	16425452	4824
25	16425472	16426607	4825
25	16426627	16429221	4826
25	16429241	16431385	4827
25	16431405	16432525	4828
25	16432545	16435898	4829
25	16435918	16437084	4830
25	16437104	16441042	4831
25	16441062	16442083	4832
25	16442103	16443175	4833
25	16443195	16444282	4834
25	16444302	16445864	4835
25	16445884	16448499	4836
25	16448519	16450487	4837
25	16450507	16453098	4838
25	16453118	16455058	4839
25	16455078	16457079	4840
25	16457099	16458987	4841
25	16459007	16460456	4842
25	16460476	16467143	4843
25	16467163	16470278	4844
25	16470298	16471615	4845
25	16471635	16473644	4846
25	16473664	16476109	4847
25	16476129	16477160	4848
25	16477180	16478198	4849
25	16478218	16480365	4850
25	16480385	16481967	4851
25	16481987	16483061	4852
25	16483081	16485768	4853
25	16485788	16489281	4854
25	16489301	16490563	4855
25	16490583	16491892	4856
25	16491912	16493562	4857
25	16493582	16510304	4858
25	16510324	16512010	4859
25	16512030	16513149	4860
25	16513169	16517865	4861
25	16517885	16522054	4862
25	16522074	16523835	4863
25	16523855	16526278	4864
25	16526298	16527464	4865
25	16527484	16529008	4866
25	16529028	16531243	4867
25	16531263	16533121	4868
25	16533141	16541518	4869
25	16541538	16542744	4870
25	16542764	16543946	4871
25	16543966	16563399	4872
25	16563419	16564927	4873
25	16564947	16566065	4874
25	16566085	16567111	4875
25	16567131	16568909	4876
25	16568929	16570330	4877
25	16570350	16571487	4878
25	16571507	16573669	4879
25	16573689	16575486	4880
25	16575506	16576557	4881
25	16576577	16577962	4882
25	16577982	16578990	4883
25	16579010	16580284	4884
25	16580304	16581654	4885
25	16581674	16582933	4886
25	16582953	16584848	4887
25	16584868	16586157	4888
25	16586177	16587418	4889
25	16587438	16589406	4890
25	16589426	16608919	4891
25	16608939	16619061	4892
25	16619081	16620305	4893
25	16620325	16621958	4894
25	16621978	16628854	4895
25	16628874	16633322	4896
25	16633342	16634669	4897
25	16634689	16636215	4898
25	16636235	16638623	4899
25	16638643	16639800	4900
25	16639820	16640977	4901
25	16640997	16642951	4902
25	16642971	16648455	4903
25	16648475	16650009	4904
25	16650029	16651236	4905
25	16651256	16652672	4906
25	16652692	16654325	4907
25	16654345	16655773	4908
25	16655793	16724439	4909
25	16724459	16728203	4910
25	16728223	16733364	4911
25	16733384	16744628	4912
25	16744648	16745734	4913
25	16745754	16757395	4914
25	16757415	16890295	4915
25	16890315	16980036	4916
25	16980056	16990626	4917
25	16990646	17037481	4918
25	17037501	17228739	4919
25	17228759	17230610	4920
25	17230630	17231770	4921
25	17231790	17235636	4922
25	17235656	17238508	4923
25	17238528	17239950	4924
25	17239970	17241424	4925
25	17241444	17242482	4926
25	17242502	17249695	4927
25	17249715	17251317	4928
25	17251337	17252558	4929
25	17252578	17254227	4930
25	17254247	17255365	4931
25	17255385	17256993	4932
25	17257013	17265360	4933
25	17265380	17267631	4934
25	17267651	17271779	4935
25	17271799	17273480	4936
25	17273500	17276351	4937
25	17276371	17280597	4938
25	17280617	17282656	4939
25	17282676	17324935	4940
25	17324955	17333594	4941
25	17333614	17334740	4942
25	17334760	17335865	4943
25	17335885	17337407	4944
25	17337427	17339916	4945
25	17339936	17379774	4946
25	17379794	17381002	4947
25	17381022	17382086	4948
25	17382106	17384893	4949
25	17384913	17386977	4950
25	17386997	17392024	4951
25	17392044	17398233	4952
25	17398253	17400044	4953
25	17400064	17402544	4954
25	17402564	17404115	4955
25	17404135	17406222	4956
25	17406242	17412842	4957
25	17412862	17414025	4958
25	17414045	17415221	4959
25	17415241	17416971	4960
25	17416991	17423296	4961
25	17423316	17425245	4962
25	17425265	17426707	4963
25	17426727	17428990	4964
25	17429010	17430926	4965
25	17430946	17492399	4966
25	17492419	17494224	4967
25	17494244	17505282	4968
25	17505302	17506542	4969
25	17506562	17507765	4970
25	17507785	17517328	4971
25	17517348	17518482	4972
25	17518502	17520335	4973
25	17520355	17523361	4974
25	17523381	17525024	4975
25	17525044	17526709	4976
25	17526729	17528049	4977
25	17528069	17531363	4978
25	17531383	17532967	4979
25	17532987	17536698	4980
25	17536718	17537990	4981
25	17538010	17540182	4982
25	17540202	17541236	4983
25	17541256	17544613	4984
25	17544633	17545748	4985
25	17545768	17547390	4986
25	17547410	17548898	4987
25	17548918	17550349	4988
25	17550369	17561435	4989
25	17561455	17563268	4990
25	17563288	17567441	4991
25	17567461	17568677	4992
25	17568697	17575484	4993
25	17575504	17580060	4994
25	17580080	17585805	4995
25	17585825	17587279	4996
25	17587299	17590262	4997
25	17590282	17603999	4998
25	17604019	17611188	4999
25	17611208	17621499	5000
25	17621519	17622699	5001
25	17622719	17626109	5002
25	17626129	17627872	5003
25	17627892	17629958	5004
25	17629978	17651184	5005
25	17651204	17659265	5006
25	17659285	17660925	5007
25	17660945	17672713	5008
25	17672733	17674004	5009
25	17674024	17677354	5010
25	17677374	17678566	5011
25	17678586	17680727	5012
25	17680747	17693770	5013
25	17693790	17695839	5014
25	17695859	17696951	5015
25	17696971	17700582	5016
25	17700602	17743927	5017
25	17743947	17745960	5018
25	17745980	17750444	5019
25	17750464	17769137	5020
25	17769157	17797010	5021
25	17797030	17802926	5022
25	17802946	17804821	5023
25	17804841	17810943	5024
25	17810963	17815704	5025
25	17815724	17818214	5026
25	17818234	17820680	5027
25	17820700	17822429	5028
25	17822449	17824478	5029
25	17824498	17827833	5030
25	17827853	17869037	5031
25	17869057	17871692	5032
25	17871712	17872967	5033
25	17872987	17874530	5034
25	17874550	17878807	5035
25	17878827	17880844	5036
25	17880864	17883028	5037
25	17883048	17884092	5038
25	17884112	17885697	5039
25	17885717	17886986	5040
25	17887006	17888478	5041
25	17888498	17889861	5042
25	17889881	17892495	5043
25	17892515	17902402	5044
25	17902422	17904566	5045
25	17904586	17907677	5046
25	17907697	17909689	5047
25	17909709	17995238	5048
25	17995258	18028944	5049
25	18028964	18053440	5050
25	18053460	18057050	5051
25	18057070	18241780	5052
25	18241800	18338597	5053
25	18338617	18414428	5054
25	18414448	18418412	5055
25	18418432	18421195	5056
25	18421215	18426388	5057
25	18426408	18443062	5058
25	18443082	18444161	5059
25	18444181	18445822	5060
25	18445842	18447513	5061
25	18447533	18450223	5062
25	18450243	18453774	5063
25	18453794	18454798	5064
25	18454818	18456099	5065
25	18456119	18457220	5066
25	18457240	18461987	5067
25	18462007	18476670	5068
25	18476690	18479977	5069
25	18479997	18482679	5070
25	18482699	18486459	5071
25	18486479	18488008	5072
25	18488028	18489904	5073
25	18489924	18493320	5074
25	18493340	18497199	5075
25	18497219	18499572	5076
25	18499592	18500917	5077
25	18500937	18502600	5078
25	18502620	18504648	5079
25	18504668	18507170	5080
25	18507190	18510300	5081
25	18510320	18514086	5082
25	18514106	18517408	5083
25	18517428	18520159	5084
25	18520179	18522298	5085
25	18522318	18528898	5086
25	18528918	18532079	5087
25	18532099	18563523	5088
25	18563543	18566834	5089
25	18566854	18569286	5090
25	18569306	18613991	5091
25	18614011	18670353	5092
25	18670373	18709466	5093
25	18709486	18744876	5094
25	18744896	18790844	5095
25	18790864	18796524	5096
25	18796544	18801856	5097
25	18801876	18807336	5098
25	18807356	18808772	5099
25	18808792	18811588	5100
25	18811608	18814842	5101
25	18814862	18819711	5102
25	18819731	18826132	5103
25	18826152	18829234	5104
25	18829254	18831234	5105
25	18831254	18833328	5106
25	18833348	18835482	5107
25	18835502	18837384	5108
25	18837404	18861171	5109
25	18861191	18863689	5110
25	18863709	18870984	5111
25	18871004	18876123	5112
25	18876143	18881252	5113
25	18881272	18883540	5114
25	18883560	18885433	5115
25	18885453	18888669	5116
25	18888689	18893092	5117
25	18893112	18894764	5118
25	18894784	18897115	5119
25	18897135	18901878	5120
25	18901898	18904411	5121
25	18904431	18907822	5122
25	18907842	18910613	5123
25	18910633	18913889	5124
25	18913909	18917927	5125
25	18917947	18920640	5126
25	18920660	18926686	5127
25	18926706	18942812	5128
25	18942832	18943954	5129
25	18943974	18945286	5130
25	18945306	18948049	5131
25	18948069	18982569	5132
25	18982589	18986847	5133
25	18986867	18989790	5134
25	18989810	18992871	5135
25	18992891	18996702	5136
25	18996722	18999016	5137
25	18999036	19002527	5138
25	19002547	19005968	5139
25	19005988	19009490	5140
25	19009510	19011503	5141
25	19011523	19012741	5142
25	19012761	19018441	5143
25	19018461	19022581	5144
25	19022601	19023979	5145
25	19023999	19030263	5146
25	19030283	19033513	5147
25	19033533	19037869	5148
25	19037889	19042230	5149
25	19042250	19045389	5150
25	19045409	19046512	5151
25	19046532	19049795	5152
25	19049815	19056717	5153
25	19056737	19059927	5154
25	19059947	19063122	5155
25	19063142	19066695	5156
25	19066715	19069623	5157
25	19069643	19078132	5158
25	19078152	19084544	5159
25	19084564	19085691	5160
25	19085711	19107856	5161
25	19107876	19109751	5162
25	19109771	19112832	5163
25	19112852	19131316	5164
25	19131336	19161502	5165
25	19161522	19168843	5166
25	19168863	19182658	5167
25	19182678	19188835	5168
25	19188855	19193779	5169
25	19193799	19207093	5170
25	19207113	19208230	5171
25	19208250	19270134	5172
25	19270154	19347516	5173
25	19347536	19350711	5174
25	19350731	19353975	5175
25	19353995	19362937	5176
25	19362957	19365977	5177
25	19365997	19369292	5178
25	19369312	19371185	5179
25	19371205	19374044	5180
25	19374064	19377443	5181
25	19377463	19392782	5182
25	19392802	19394816	5183
25	19394836	19397958	5184
25	19397978	19401005	5185
25	19401025	19403127	5186
25	19403147	19405787	5187
25	19405807	19413489	5188
25	19413509	19417022	5189
25	19417042	19423194	5190
25	19423214	19427880	5191
25	19427900	19431703	5192
25	19431723	19439580	5193
25	19439600	19443773	5194
25	19443793	19459086	5195
25	19459106	19461738	5196
25	19461758	19464677	5197
25	19464697	19475651	5198
25	19475671	19481429	5199
25	19481449	19489078	5200
25	19489098	19491320	5201
25	19491340	19493256	5202
25	19493276	19494370	5203
25	19494390	19497534	5204
25	19497554	19501319	5205
25	19501339	19504450	5206
25	19504470	19506960	5207
25	19506980	19509846	5208
25	19509866	19513764	5209
25	19513784	19516628	5210
25	19516648	19520970	5211
25	19520990	19524620	5212
25	19524640	19526983	5213
25	19527003	19529112	5214
25	19529132	19530821	5215
25	19530841	19534362	5216
25	19534382	19536695	5217
25	19536715	19538076	5218
25	19538096	19542569	5219
25	19542589	19546391	5220
25	19546411	19551307	5221
25	19551327	19555955	5222
25	19555975	19558990	5223
25	19559010	19563160	5224
25	19563180	19566162	5225
25	19566182	19569606	5226
25	19569626	19573860	5227
25	19573880	19577203	5228
25	19577223	19580800	5229
25	19580820	19583525	5230
25	19583545	19585709	5231
25	19585729	19589029	5232
25	19589049	19593351	5233
25	19593371	19596079	5234
25	19596099	19597144	5235
25	19597164	19600799	5236
25	19600819	19605021	5237
25	19605041	19606280	5238
25	19606300	19608044	5239
25	19608064	19609158	5240
25	19609178	19612892	5241
25	19612912	19616603	5242
25	19616623	19622708	5243
25	19622728	19625808	5244
25	19625828	19628181	5245
25	19628201	19633278	5246
25	19633298	19639900	5247
25	19639920	19643929	5248
25	19643949	19652759	5249
25	19652779	19655183	5250
25	19655203	19667321	5251
25	19667341	19674114	5252
25	19674134	19677216	5253
25	19677236	19680463	5254
25	19680483	19683479	5255
25	19683499	19686704	5256
25	19686724	19689961	5257
25	19689981	19694817	5258
25	19694837	19696375	5259
25	19696395	19698318	5260
25	19698338	19701666	5261
25	19701686	19704286	5262
25	19704306	19706002	5263
25	19706022	19707870	5264
25	19707890	19710559	5265
25	19710579	19712336	5266
25	19712356	19713748	5267
25	19713768	19716198	5268
25	19716218	19720619	5269
25	19720639	19724206	5270
25	19724226	19730393	5271
25	19730413	19732663	5272
25	19732683	19733768	5273
25	19733788	19736855	5274
25	19736875	19738287	5275
25	19738307	19741410	5276
25	19741430	19742805	5277
25	19742825	19745150	5278
25	19745170	19749478	5279
25	19749498	19755018	5280
25	19755038	19762761	5281
25	19762781	19767654	5282
25	19767674	19771153	5283
25	19771173	19774176	5284
25	19774196	19777356	5285
25	19777376	19779276	5286
