188282	RUFY4
229754	CXCR2P1
180871	CXCR2
163464	CXCR1
224159	HMGB1P9
163466	ARPC2
179921	GPBAR1
127837	AAMP
127838	PNKD
135926	TMBIM1
230580	AC021016.1
158428	CATIP
18280	SLC11A1
144579	CTDSP1
199121	MIR26B
127831	VIL1
135913	USP37
144580	CNOT9
115556	PLCD4
115568	ZNF142
74582	BCS1L
163481	RNF25
163482	STK36
135912	TTLL4
135929	CYP27A1
272555	AC009974.1
115592	PRKAG3
232625	RPL23AP31
115596	WNT6
135925	WNT10A
224928	KRT8P30
171450	CDK5R2
163497	FEV
163499	CRYBA2
198973	MIR375
181378	CFAP65
163501	IHH
264755	MIR3131
272644	AC097468.3
187736	NHEJ1
280537	AC068946.1
213901	SLC23A3
115649	CNPPD1
144567	RETREG2
158552	ZFAND2B
115657	ABCB6
198925	ATG9A
221344	AC068946.1
163516	ANKZF1
163521	GLB1L
115661	STK16
127824	TUBA4A
243910	TUBA4B
135924	DNAJB2
54356	PTPRN
207647	MIR153-1
182698	RESP18
232789	AC053503.3
123992	DNPEP
175084	DES
72195	SPEG
144591	GMPPA
72182	ASIC4
123989	CHPF
188760	TMEM198
265252	MIR3132
124006	OBSL1
123999	INHA
144589	STK11IP
114923	SLC4A3
267919	AC009955.2
231802	AC009502.2
227308	AC009502.1
223903	RPL23P4
228909	LINC01803
266518	MIR4268
225911	AC009310.1
239498	AC019211.1
235337	AC093083.1
221199	AC114765.3
236451	AC067956.1
222096	AC019051.1
224819	AC093843.1
232089	AC011233.1
116106	EPHA4
221432	AC079834.2
226726	TMEM256P2
230406	AC079834.1
234446	AC068489.1
233868	AC009302.1
226666	HSPA9P1
226331	RPL23AP28
135903	PAX3
163081	CCDC140
267034	AC010980.2
237732	AC010980.1
163082	SGPP2
228670	NANOGP2
234285	GAPDHP49
116120	FARSB
124003	MOGAT1
233751	AC104772.2
203531	AC104772.1
235225	AC016712.1
123983	ACSL3
224121	ATG12P2
265621	AC013476.1
278083	AC013476.2
152049	KCNE4
233299	HIGD1AP4
231189	AC013448.1
235610	AC013448.2
171951	SCG2
226539	AC012512.1
152056	AP1S3
85449	WDFY1
135900	MRPL44
135919	SERPINE2
224826	AC019109.1
211987	AC104802.1
228681	AC008072.1
124019	FAM124B
36257	CUL3
228446	AC073052.1
283428	CCDC195
135905	DOCK10
263828	MIR4439
144460	NYAP2
228206	AC016717.1
273301	AC016717.2
230621	AC068138.1
235070	AC062015.1
263363	MIR5702
169047	IRS1
272622	AC010735.2
144468	RHBDD1
81052	COL4A4
221608	AC079235.1
169031	COL4A3
168958	MFF
168955	TM4SF20
266382	MIR5703
173744	AGFG1
284643	AC064853.4
42304	C2orf83
284704	AC064853.6
284667	AC064853.5
135917	SLC19A3
284725	AC093762.3
284718	AC093762.2
284635	AC093762.1
226718	SNRPGP8
229172	AC073065.1
115009	CCL20
183514	TDGF1P2
123977	DAW1
153820	SPHKAP
203387	AC074019.1
232023	LINC01807
228226	AC012070.1
237322	RPL7L1P10
153823	PID1
226297	AC007677.1
187957	DNER
235993	AC007559.1
153827	TRIP12
153832	FBXO36
163053	SLC16A14
283451	AC009950.2
135899	SP110
79263	SP140
185404	SP140L
67066	SP100
250011	HMGB1P3
183022	TPM3P8
226125	LINC01907
135932	CAB39
237758	BANF1P3
270891	AC012507.3
135916	ITM2C
135898	GPR55
235013	COX20P2
238062	SPATA3-AS1
173699	SPATA3
204128	C2orf72
173692	PSMD1
135914	HTR2B
135931	ARMC9
237039	AC018738.1
263641	MIR4777
156966	B3GNT7
172799	ZBTB8OSP2
230047	AC017104.2
233538	AC017104.3
115053	NCL
263774	AC017104.1
283491	AC017104.5
181798	LINC00471
171596	NMUR1
231494	AC104634.1
228884	RPL23AP26
177673	TEX44
269363	MGC4771
187514	PTMA
156973	PDE6D
144524	COPS7B
237641	AC073476.1
260622	AC073476.2
222246	MIR1471
163273	NPPC
144535	DIS3L2
207626	MIR562
251485	AC068134.3
230122	ECEL1P3
275157	AC068134.4
163283	ALPP
244280	ECEL1P2
163286	ALPPL2
204121	ECEL1P1
237087	AC068134.2
223788	DIS3L2P1
163295	ALPI
171551	ECEL1
237412	PRSS56
135902	CHRND
196811	CHRNG
221944	TIGD1
135930	EIF4E2
266620	MIR5001
115468	EFHD1
204120	GIGYF2
213055	EEF1B2P7
115474	KCNJ13
182600	C2orf82
66248	NGEF
115488	NEU2
168918	INPP5D
85978	ATG16L1
130561	SAG
77044	DGKD
85982	USP40
271639	AC019072.1
228949	UGT1A12P
227846	UGT1A11P
242366	UGT1A8
242515	UGT1A10
234143	UGT1A13P
241119	UGT1A9
244122	UGT1A7
167165	UGT1A6
240224	UGT1A5
244474	UGT1A4
233445	RPL17P11
243135	UGT1A3
248114	AC114812.3
227802	DNAJB3
228445	UGT1A2P
248705	AC114812.4
178836	AC114812.1
241635	UGT1A1
185038	MROH2A
123485	HJURP
224287	MSL3P1
144481	TRPM8
72080	SPP2
226442	AC006037.1
261298	AC122134.1
237784	AC097713.2
228162	AC097713.1
231682	LINC01891
232690	HSPE1P9
188042	ARL4C
280744	LINC01173
278593	AC104394.1
130147	SH3BP4
226542	AC114814.1
231032	AC114814.2
235293	AC114814.3
216002	AC092576.1
157985	AGAP1
221704	AC012305.1
228499	TMSB10P1
168505	GBX2
182177	ASB18
132321	IQCA1
231546	RPL3P5
144476	ACKR3
232328	AC084030.1
198612	COPS8
224844	AC107079.1
224132	AC112715.1
163359	COL6A3
222022	AC112721.1
222032	AC112721.2
115648	MLPH
71677	PRLH
124839	RAB17
227107	AC104667.1
124831	LRRFIP1
177483	RBM44
132329	RAMP1
184182	UBE2F
258984	UBE2F-SCLY
132330	SCLY
144488	ESPNL
168427	KLHL30
178752	ERFE
132323	ILKAP
144485	HES6
132326	PER2
268396	AC012485.1
232306	AC012485.2
204104	TRAF3IP1
65802	ASB1
225493	LINC01107
234279	LINC01937
224252	AC113618.1
226992	AC145625.1
233608	TWIST2
227744	LINC01940
211566	AC114788.1
68024	HDAC4
266109	MIR4440
265332	AC017028.6
266360	AC017028.10
263743	AC017028.2
264103	AC017028.3
264518	AC017028.4
265979	AC017028.9
264730	AC017028.5
265891	AC017028.8
264810	MIR4441
265416	AC017028.7
213828	AC017028.1
265215	MIR4269
264292	MIR2467
196758	AC079612.1
227459	AC079612.2
259889	AC093802.2
220256	AC093802.1
130414	NDUFA10
264279	MIR4786
182083	OR6B2
178586	OR6B3
231278	AC013469.1
267963	AC013469.1
172428	COPS9
178602	OTOS
227479	AC124861.1
221412	AC124861.2
63660	GPC1
207611	MIR149
144504	ANKMY1
188542	DUSP28
142327	RNPEPL1
142330	CAPN10
178623	GPR35
276949	AC011298.3
185176	AQP12B
268822	AC011298.1
219159	AC011298.1
184945	AQP12A
130294	KIF1A
172482	AGXT
172478	C2orf54
226321	CROCC2
162804	SNED1
122085	MTERF4
115687	PASK
235861	AC005237.2
115685	PPP1R7
146205	ANO7
115677	HDLBP
268485	AC104841.2
266621	AC104841.1
168385	SEPT2
6607	FARP2
263752	MIR3133
224232	AC005104.2
115694	STK25
176720	BOK
273113	AC133528.1
176946	THAP4
168397	ATG4B
168393	DTYMK
168395	ING5
180902	D2HGDH
154252	GAL3ST2
204099	NEU4
235151	AC131097.4
188389	PDCD1
188011	RTP5
216921	AC131097.2
237940	LINC01238
226423	AC093642.1
232002	LINC01880
220804	LINC01881
224160	CICP10
244528	SEPT14P2
223587	LINC01986
224918	AC066595.1
134121	CHL1
231660	RPS8P6
224957	LINC01266
238075	RPSAP32
224239	AC090044.1
235158	AC087430.1
134115	CNTN6
232563	CRB3P1
184423	RPL23AP38
214074	RPL23AP39
214073	RPL21P17
225044	AC018814.1
144619	CNTN4
227588	CNTN4-AS2
230398	HINT2P1
225310	DNAJC19P4
91181	IL5RA
72756	TRNT1
113851	CRBN
223727	AC034195.1
223036	AC024158.1
144455	SUMF1
175928	LRRN1
229241	PNPT1P1
170364	SETMAR
234325	MRPS10P2
150995	ITPR1
235947	EGOT
134107	BHLHE40
230182	RNF10P1
224082	UBTFL8
237566	AC090955.1
134108	ARL8B
134109	EDEM1
265180	MIR4790
230944	AC026202.1
229642	AC087857.1
226022	AC026167.1
232958	AC027119.1
189229	AC069277.1
226258	GRM7-AS3
223719	AC069277.2
196277	GRM7
236152	MRPS36P1
266293	AC069276.1
228351	AC018832.1
231401	AC023481.1
71282	LMCD1
224884	AC034187.1
125046	SSUH2
215160	OR7E122P
265330	AC034187.4
264097	AC034187.1
266275	AC034187.5
265169	AC034187.3
182533	CAV3
180914	OXTR
266778	hsa-mir-548ba
70950	RAD18
196220	SRGAP3
235830	SRGAP3-AS4
214041	PGAM1P4
134077	THUMPD3
168137	SETD5
266001	AC018506.1
156959	LHFPL4
235338	DUSP5P2
163719	MTMR14
144550	CPNE9
156983	BRPF1
114026	OGG1
134072	CAMK1
171148	TADA3
241553	ARPC4
250151	ARPC4-TTLL3
214021	TTLL3
156990	RPUSD3
187288	CIDEC
171135	JAGN1
163701	IL17RE
163702	IL17RC
163703	CRELD1
163704	PRRT3
125037	EMC3
180385	EMC3-AS1
232901	CYCSP10
206567	AC022007.1
186162	CIDECP
144554	FANCD2
229217	CYCSP11
163705	FANCD2OS
254999	BRK1
134086	VHL
134070	IRAK2
157014	TATDN2
272410	AC022384.1
157017	GHRL
157020	SEC13
157087	ATP2B2
264534	MIR378B
216135	MIR885
239167	AC090841.1
226567	LINC00606
230599	AC018495.1
132164	SLC6A11
157103	SLC6A1
196639	HRH1
213964	CHCHD4P4
197548	ATG7
226621	AC083855.1
235240	AC026185.1
270531	AC022001.1
144560	VGLL4
144559	TAMM41
230342	FANCD2P2
224263	CYCSP12
225275	NUP210P2
231897	MARK2P14
251038	AC090958.1
157152	SYN2
226642	ACTG1P12
265870	AC026166.1
157150	TIMP4
233026	MTCO1P5
236062	GSTM5P1
132170	PPARG
225026	AC091492.1
154743	TSEN2
225526	MKRN2OS
75975	MKRN2
132155	RAF1
233252	CRIP1P1
88726	TMEM40
213943	KRT18P17
144712	CAND2
144713	RPL32
250939	AC034198.1
232746	LINC02022
144711	IQSEC1
231362	AC069271.1
132182	NUP210
238138	AC027124.2
223398	AC027124.1
163517	HDAC11
163520	FBLN2
265457	AC093611.2
238827	AC093611.1
154764	WNT7A
275340	FGD5P1
180438	TPRXL
163528	CHCHD4
170876	TMEM43
268279	AC090004.1
154767	XPC
170860	LSM3
255021	AC093496.1
251576	LINC01267
131389	SLC6A6
144596	GRIP2
234123	RHBDF1P1
283392	AC090952.2
154781	CCDC174
131379	C3orf20
260902	LINC02011
154783	FGD5
177463	NR2C2
131368	MRPS25
131381	RBSN
228874	AC090954.1
221424	AC090954.1
227578	RPS3AP53
230524	COL6A4P1
131375	CAPN7
131370	SH3BP5
226427	HMGN2P7
206562	METTL6
144597	EAF1
206561	COLQ
263573	MIR4270
131373	HACL1
169814	BTD
206560	ANKRD28
264354	MIR3134
270409	AC090950.1
207815	MIR563
224728	IMPDH1P8
131386	GALNT15
154813	DPH3
154814	OXNAD1
270739	AC090953.1
131378	RFTN1
269391	AC010139.1
233570	LINC00690
92345	DAZL
264034	AC010139.1
229271	AC091493.1
224039	CDYLP1
154822	PLCL2
264818	MIR3714
252976	AC090644.1
131374	TBC1D5
231780	AC090960.1
227309	AC140076.1
233133	AC104451.1
213383	AC104297.1
214286	PDCL3P3
226238	AC132807.1
274840	AC132807.2
182568	SATB1
236570	RAD23BP1
183960	KCNH8
271898	MIR4791
163576	EFHB
232953	HSPA8P18
144566	RAB5A
183977	PP2D1
230697	SAP18P3
229468	AC097635.1
114166	KAT2B
266745	MIR3135A
129810	SGO1
261734	AC116096.1
282987	AC099753.1
221659	AC104441.1
252306	AC104183.1
236380	VENTXP7
151789	ZNF385D
221384	AC023798.1
223351	ZNF385D-AS2
132967	HMGB1P5
234723	AC092421.1
271235	AC114477.1
226183	RANP7
231915	SALL4P5
215016	RPL24P7
182247	UBE2E2
228171	AC121251.1
221506	AC092038.1
265645	AC092038.2
238672	AC020626.1
170142	UBE2E1
231395	ARL4AP4
197885	NKIRAS1
174748	RPL15
174738	NR1D2
224074	LINC00691
242109	NPM1P23
151090	THRB
229756	RPL31P20
272554	AC012087.1
265028	MIR4792
233544	EIF3KP2
237838	AC092422.1
77092	RARB
213877	CFL1P7
229421	AC133141.1
77097	TOP2B
264219	MIR4442
238225	CRIP1P2
151092	NGLY1
213872	AC092798.1
213871	TAF9BP1
263385	AC092798.1
151093	OXSM
234158	RPEP2
237603	HMGB3P12
230465	VENTXP4
225386	AC099754.1
179796	LRRC3B
234165	AC114877.1
221438	AC114877.1
163491	NEK10
224237	MINOS1P3
221573	AC099535.1
33867	SLC4A7
227523	RPS20P15
230807	AC099535.1
232167	AC137675.1
223968	AC098614.2
213846	AC098614.1
271943	AC098614.4
232766	AC098614.3
272282	LINC02084
163508	EOMES
225548	LINC01980
229243	LINC01981
235493	LINC01967
187118	CMC1
163512	AZI2
206559	ZCWPW2
283563	AC098650.1
234048	FAM96AP1
230480	AC093142.1
144642	RBMS3
238470	AC097361.1
215004	MESTP4
216169	AC098650.1
226216	RPS12P5
227795	MTND4LP9
264178	AC137674.1
266546	AC137674.2
227260	LINC01985
227549	AC116035.1
163513	TGFBR2
224618	AC096921.1
144644	GADL1
265376	hsa-mir-466
213854	CNN2P6
230111	AC115283.1
238727	AC099540.1
227339	THRAP3P1
163527	STT3B
144645	OSBPL10
223965	ZNF587P1
197385	ZNF860
235670	RPL21P40
251590	NIFKP7
152642	GPD1L
236732	AC094019.1
237433	RPSAP11
170293	CMTM8
270377	AC097639.2
234737	KRT18P15
207857	AC097639.1
153551	CMTM7
91317	CMTM6
213849	AC104306.1
264135	AC104306.2
144635	DYNC1LI1
226955	AC104306.2
231552	IGBP1P3
237676	RPL30P4
182973	CNOT10
213842	SUGT1P2
227337	RPL23AP43
206557	TRIM71
183813	CCR4
170266	GLB1
223899	SEC13P1
235424	SUMO2P10
188167	TMPPE
170275	CRTAP
173705	SUSD5
230119	AC123900.1
153558	FBXL2
153560	UBP1
163539	CLASP2
238008	COX6CP10
228112	AC112220.1
227707	SDAD1P3
271324	AC112220.3
271643	AC112220.4
271020	AC112220.2
170248	PDCD6IP
226320	LINC01811
236452	AC123023.1
227498	AC018359.1
235534	FECHP1
228767	KRT8P18
172995	ARPP21
207625	MIR128-2
226489	AC104308.1
236158	RFC3P1
144681	STAC
231382	NBPF21P
163673	DCLK3
230067	HSPD1P6
279727	LINC02033
168016	TRANK1
234073	AC011816.1
272334	AC011816.2
236165	PRADC1P1
178567	EPM2AIP1
76242	MLH1
224858	RPL29P11
93167	LRRFIP2
225558	UBE2D3P2
224080	UBE2FP1
231449	AC097359.1
271653	AC097359.3
144674	GOLGA4
230409	TCEA1P2
198590	C3orf35
144668	ITGA9
235482	RPL21P135
236411	NDUFAF4P3
144677	CTDSPL
199075	MIR26A1
136059	VILL
187091	PLCD1
8226	DLEC1
231668	PPP2R2DP1
60971	ACAA1
172936	MYD88
172939	OXSR1
172940	SLC22A13
237982	AP006193.1
144671	SLC22A14
230123	DLEC1P1
93217	XYLB
114739	ACVR2B
157036	EXOG
230683	DDTP1
232439	RPL18AP7
183873	SCN5A
185313	SCN10A
222719	AC116038.2
168356	SCN11A
215941	AC116038.1
114742	WDR48
114745	GORASP1
168026	TTC21A
144655	CSRNP1
168334	XIRP1
215034	DSTNP4
168329	CX3CR1
270367	AC092053.1
179934	CCR8
228168	HNRNPA1P21
238267	AC104850.1
223668	EEF1A1P24
144659	SLC25A38
168028	RPSA
264724	AC099332.1
168314	MOBP
230757	NFU1P1
170011	MYRIP
114784	EIF1B
230274	PGAM1P3
168032	ENTPD3
188846	RPL14
177873	ZNF619
177842	ZNF620
172888	ZNF621
234067	RPL5P10
226845	EEF1GP3
226302	AC122683.1
229072	HMGN2P24
234287	AC099560.2
231873	AC099560.1
233096	AC099541.1
233919	AC009743.1
275256	AC104307.1
168036	CTNNB1
168038	ULK4
221337	AC099537.1
223513	ATP6V0E1P2
234270	RPL36P20
235339	GEMIN2P2
182606	TRAK1
229339	AC093414.1
234562	TPMTP2
187094	CCK
231280	SALL4P6
229572	EIF4BP4
157093	LYZL4
239181	AC092048.1
235787	AC092047.1
114812	VIPR1
93183	SEC22C
8324	SS18L2
114857	NKTR
114853	ZBTB47
157119	KLHL40
10282	HHATL
244607	CCDC13
280571	AC099329.3
181061	HIGD1A
144648	ACKR2
273291	AC092042.3
240747	KRBOX1
180432	CYP8B1
236459	HNRNPA1P22
182983	ZNF662
144649	FAM198A
232375	AC092042.2
144647	POMGNT2
227245	AC092042.1
222331	AC104434.1
163788	SNRK
160746	ANO10
223916	AC097638.1
11198	ABHD5
235886	AC006055.1
271192	AC006058.2
272121	AC006058.3
207954	MIR138-1
261786	AC006058.1
173769	TOPAZ1
179152	TCAIM
225873	LINC00694
283036	LINC01988
185219	ZNF445
178917	ZNF852
264774	AC099669.1
214825	EI24P3
277509	AC099669.2
196345	ZKSCAN7
144792	ZNF660
214820	MPRIPP1
186448	ZNF197
169981	ZNF35
272077	AC124045.1
235805	SOCS5P3
196653	ZNF502
186446	ZNF501
163807	KIAA1143
163808	KIF15
238958	AC098649.1
169964	TMEM42
207783	MIR564
163810	TGM4
163812	ZDHHC3
227123	RPL12P44
75914	EXOSC7
163815	CLEC3B
163814	CDCP1
224094	RPS24P8
249992	TMEM158
11376	LARS2
144791	LIMD1
251927	AC099539.1
211456	SACM1L
163817	SLC6A20
163818	LZTFL1
236930	AC099782.1
173585	CCR9
163820	FYCO1
172215	CXCR6
173578	XCR1
226933	NRBF2P2
229515	FLT1P1
183625	CCR3
163823	CCR1
236736	UQCRC2P1
121807	CCR2
160791	CCR5
121797	CCRL2
283646	LINC02009
12223	LTF
163825	RTP3
163827	LRRC2
264306	AC104304.2
241186	TDGF1
283473	FAM240A
178038	ALS2CL
181585	TMIE
283706	PRSS50
206549	PRSS50
261603	PRSS46
188086	PRSS45
284672	AC109583.3
238013	AC109583.1
226074	PRSS44
178055	PRSS42
160808	MYL3
160801	PTH1R
268537	AC109583.1
273682	AC109583.2
160799	CCDC12
160796	NBEAL2
236409	NRADDP
181555	SETD2
275940	MRPL57P3
88727	KIF9
114648	KLHL18
76201	PTPN23
114650	SCAP
276925	AC099778.2
163832	ELP6
271161	BOLA2P2
266443	AC099778.1
114646	CSPG5
173473	SMARCC1
235695	AC130472.1
266457	AC026318.1
132153	DHX30
221585	MIR1226
47849	MAP4
224895	VPS26BP1
270285	AC124916.2
236768	AC124916.1
164045	CDC25A
235627	SNRPFP4
231884	NDUFB1P1
265483	MIR4443
164047	CAMP
164048	ZNF589
229759	MRPS18AP1
228638	FCF1P2
172113	NME6
229453	SPINK8
252466	MIR2115
164049	FBXW12
164050	PLXNB1
164051	CCDC51
232112	TMA7
164053	ATRIP
282827	AC134772.2
213689	TREX1
164054	SHISA5
264209	AC104448.1
114268	PFKFB4
145040	UCN2
114270	COL7A1
211535	MIR711
10256	UQCRC1
183396	TMEM89
225697	SLC26A6
8300	CELSR3
263898	MIR4793
271973	AC141002.1
213672	NCKIPSD
68745	IP6K2
114302	PRKAR2A
178537	SLC25A20
221883	ARIH2OS
177479	ARIH2
273211	AC137630.4
178467	P4HTM
178252	WDR6
178149	DALRD3
199032	MIR425
178057	NDUFAF3
207605	MIR191
178035	IMPDH2
198218	QRICH1
172053	QARS
172046	USP19
172037	LAMB2
270441	AC135506.1
177352	CCDC71
185909	KLHDC8B
236980	C3orf84
173421	CCDC36
270538	AC121247.2
225399	AC121247.1
188315	C3orf62
264633	MIR4271
114316	USP4
233276	GPX1
67560	RHOA
145022	TCTA
145020	AMT
283189	AC104452.1
145029	NICN1
173402	DAG1
226913	BSN-AS2
164061	BSN
164062	APEH
173531	MST1
164068	RNF123
176020	AMIGO3
173540	GMPPB
176095	IP6K1
239576	COX6CP14
244730	AC139451.1
187492	CDHR4
185614	FAM212A
182179	UBA7
263506	MIR5193
263651	AC139451.1
183763	TRAIP
164076	CAMKV
164078	MST1R
164077	MON1A
4534	RBM6
3756	RBM5
1617	SEMA3F
207922	MIR566
114349	GNAT1
188338	SLC38A3
114353	GNAI2
230454	U73166.1
12171	SEMA3B
179564	LSMEM2
214706	IFRD2
186792	HYAL3
243477	NAT6
114378	HYAL1
68001	HYAL2
114383	TUSC2
68028	RASSF1
4838	ZMYND10
114388	NPRL2
114395	CYB561D2
272104	Z84492.1
126062	TMEM115
7402	CACNA2D2
88543	C3orf18
114735	HEMK1
280382	AC096920.2
114737	CISH
114738	MAPKAPK3
273356	LINC02019
272543	MIR4787
88538	DOCK3
228337	AC096920.1
213587	AC126120.1
235278	ZNF652P1
240959	ST13P14
145050	MANF
259956	RBM15B
145041	DCAF1
164080	RAD54L2
164081	TEX264
164082	GRM2
214686	IQCF6
224792	IQCF4
229972	IQCF3
184345	IQCF2
214681	IQCF5
173389	IQCF1
114767	RRP9
41880	PARP3
180929	GPR62
90097	PCBP4
114779	ABHD14B
248487	ABHD14A
114786	ABHD14A-ACY1
243989	ACY1
162244	RPL29
164086	DUSP7
256097	LINC00696
164087	POC1A
242849	ALDOAP1
23330	ALAS1
239732	TLR9
173366	AC097637.1
247596	TWF2
164088	PPM1M
164091	WDR82
199150	MIRLET7G
168237	GLYCTK
207926	MIR135A1
114841	DNAH1
239557	AC092045.1
163930	BAP1
10318	PHF7
10319	SEMA3G
114854	TNNC1
10322	NISCH
10327	STAB1
168268	NT5DC2
168273	SMIM4
163939	PBRM1
163938	GNL3
16864	GLT8D1
114902	SPCS1
114904	NEK4
275956	AC104446.1
270941	AC006254.2
271137	AC006254.3
55957	ITIH1
162267	ITIH3
55955	ITIH4
243696	AC006254.1
272573	MUSTN1
248592	TMEM110-MUSTN1
213533	TMEM110
163935	SFMBT1
272305	AC096887.1
266635	AC096887.1
242142	SERBP1P3
163933	RFT1
163932	PRKCD
252504	AC097015.1
163931	TKT
272886	DCP1A
157388	CACNA1D
227224	AC092035.1
264327	AC024149.1
16391	CHDH
56736	IL17RB
113812	ACTR8
222888	AC012467.1
113811	SELENOK
242983	CABYRP1
157445	CACNA2D3
229806	RPS15P5
144771	LRTM1
239991	AC092059.1
243572	LINC02017
240708	LINC02030
242568	AC121764.2
242775	AC121764.3
114251	WNT5A
242317	AC121764.1
187672	ERC2
240777	AC025572.1
264013	MIR3938
180376	CCDC66
163946	FAM208A
163947	ARHGEF3
186451	SPATA12
144730	IL17RD
229863	AC097358.1
163666	HESX1
157500	APPL1
239388	ASB14
174844	DNAH12
239831	RNF7P1
237186	AC092418.1
174840	PDE12
168374	ARF4
174839	DENND6A
241933	AC114480.1
163681	SLMAP
270772	AC099777.1
213509	PPIAP16
136068	FLNB
283148	AC137936.1
283511	AC137936.2
163687	DNASE1L3
163686	ABHD6
163684	RPP14
255154	HTD2
273493	AC098479.1
168297	PXK
275607	AC135507.2
168291	PDHB
272360	AC116036.2
168301	KCTD6
168306	ACOX2
236722	AC116036.1
168309	FAM107A
198643	FAM3D
163689	C3orf67
243295	AC114400.1
243903	AC138057.1
242545	AC126121.2
241804	AC126121.1
189283	FHIT
269415	NPCDR1
240097	AC104164.3
232407	AC104164.2
225673	AC104164.1
244183	AC104164.4
144724	PTPRG
226360	AC096919.1
237456	AC104849.1
114405	C3orf14
153266	FEZF2
163618	CADPS
225662	AC012519.1
226082	AC096915.1
244342	LINC00698
242841	KRT8P35
240359	UBL5P3
163630	SYNPR
252662	AC099545.1
188817	SNTN
224479	AC104162.1
163632	C3orf49
163634	THOC7
163635	ATXN7
271843	AC012557.1
163636	PSMD6
189196	LINC00994
163637	PRICKLE2
239926	PRDX3P4
244564	AC096888.1
163638	ADAMTS9
243149	LINC02040
264871	AC104331.1
151276	MAGI1
244226	ILF2P1
223409	RPL17P17
264716	AC106827.2
203647	AC106827.1
144741	SLC25A26
144749	LRIG1
271174	AC104440.1
214560	RPL21P41
163376	KBTBD8
241884	AC114401.1
172340	SUCLG2
242510	NDUFB4P1
241316	SUCLG2-AS1
266400	AC113171.1
183662	FAM19A1
214552	COPS8P2
240568	AC107626.1
244640	AC096922.1
212095	AC096922.1
241506	PSMC1P1
163377	FAM19A4
163378	EOGT
144747	TMF1
265355	MIR3136
144744	UBA3
144746	ARL6IP5
163380	LMOD3
114541	FRMD4B
239263	RBM43P1
240265	AC099328.1
240842	AC099328.2
241667	AC104445.1
187098	MITF
265722	AC099326.1
240405	SAMMSON
271034	AC139700.1
242728	UQCRHP4
242120	MDFIC2
222615	AC134025.1
240156	COX6CP6
243873	HMGB1P36
221382	AC096971.1
114861	FOXP1
221264	MIR1284
270562	AC097634.1
163412	EIF4E3
170837	GPR27
163421	PROK2
244130	UBE2Q2P9
241163	LINC00877
273461	AC105265.3
276471	AC105265.4
239350	AC105265.1
242609	AC105265.2
243083	LINC00870
272774	AC112219.2
242618	AC112219.1
212070	AC112219.1
260670	AC134508.1
163602	RYBP
244345	AC104435.2
239568	AC104435.1
144736	SHQ1
241537	AC134050.1
240135	AC114876.1
271266	LAPTM4BP2
172986	GXYLT2
242960	FTH1P23
163605	PPP4R2
255423	EBLN2
182921	CCDC75P1
121440	PDZRN3
242364	AC108725.1
242741	LINC02005
239454	LINC02047
223738	AC016930.1
213452	AKR1B1P2
113805	CNTN3
263689	AC128653.1
241022	NIPA2P2
266780	MIR4444-1
213300	HNRNPA3P6
228868	MYLKP1
263782	AC117481.1
243674	AC131233.1
179799	OR7E22P
266685	AC139453.1
230655	AC139453.1
244699	AC139453.3
240665	LSP1P2
242953	AC139453.2
238278	ALG1L6P
244026	FAM86DP
272690	LINC02018
239959	ENPP7P2
243794	SNRPCP10
272710	AC133041.1
244674	RPS3AP15
221602	AC133041.1
239383	AC108724.1
244222	OR7E121P
172971	UNC93B3
243422	RPL23AP49
282912	AC108724.2
282511	CLUHP10
221795	MIR1324
241532	AGGF1P3
241622	RARRES2P1
172969	FRG2C
236138	DUX4L26
242516	LINC00960
227124	ZNF717
266396	MIR4273
185008	ROBO2
212104	AC026877.1
240809	AC026877.1
213450	VDAC1P7
264841	AC134729.1
244461	LINC02077
240573	AC117462.1
240241	AC108752.1
239226	MRPS17P3
169855	ROBO1
240752	AC055731.1
265193	MIR3923
216116	AC117479.1
243877	HMGB1P38
271389	OSBPL9P1
239699	HNRNPA3P8
242586	AC108740.1
242828	AC068756.1
242781	LINC02050
243694	LINC02027
242145	AC099542.2
241593	AC099542.1
244281	AC107302.1
114480	GBE1
241319	SETP6
240404	AC017015.1
242190	AC017015.2
242009	AC129807.1
239440	LINC02008
241367	RPL7AP23
241095	CYP51A1P1
242195	SRRM1P2
221380	AC108696.1
266652	AC107025.1
242641	LINC00971
241776	AC117482.1
242339	LINC02025
266025	AC132660.1
175161	CADM2
264084	MIR5688
243915	THAP12P2
239767	AC108733.1
241328	LINC02070
277746	AC108706.1
206538	VGLL3
241293	PPATP1
281392	LINC00506
264119	MIR4795
83937	CHMP2B
64835	POU1F1
239829	KRT8P25
240902	APOOP2
240255	PSMC1P6
239572	AC117513.1
179097	HTR1F
163320	CGGBP1
175105	ZNF654
241535	CBX5P1
179021	C3orf38
242159	ABCF2P1
283434	AC108750.1
242365	NDUFA5P5
242705	ICE2P2
241861	GAPDHP50
44524	EPHA3
240951	MTCO2P6
240309	MTCO1P6
189002	PROS2P
271024	HSPE1P19
184500	PROS1
169379	ARL13B
239614	HMGN1P7
178750	STX19
178700	DHFR2
178694	NSUN3
242457	RBBP4P2
178660	ARMC10P1
242911	AC140059.1
234629	WDR82P1
239589	LINC00879
244048	RPS18P6
244681	MTHFD2P1
221477	AC108739.1
271671	AC107304.1
243547	HNRNPKP4
216136	AC108697.1
241815	AC107015.1
269028	MTRNR2L12
218754	RPL18AP8
