gene	ensembl_id
SNORD49B	277108
SNORD4A	238578
SNORD4B	238597
SNORD5	276275
SNORD5	238854
SNORD5	239195
SNORD5	272166
SNORD50A	281147
SNORD50B	275072
SNORD51	202275
SNORD51	207047
SNORD53	265145
SNORD54	238650
SNORD55	264294
SNORD56	207299
SNORD56	200377
SNORD56	229686
SNORD56	199783
SNORD56	200112
SNORD56	200753
SNORD56	201151
SNORD56B	207444
SNORD57	226572
SNORD58A	206602
SNORD58B	271982
SNORD58C	202093
SNORD59A	207031
SNORD6	202314
SNORD60	252692
SNORD60	199321
SNORD60	206630
SNORD61	206979
SNORD62A	235284
SNORD62B	231587
SNORD63	251987
SNORD63	252112
SNORD63	222937
SNORD63	206989
SNORD64	212161
SNORD64	276610
SNORD65	212229
SNORD65	212264
SNORD65	238936
SNORD65	212191
SNORD65	277512
SNORD66	212532
SNORD66	212158
SNORD67	252427
SNORD67	212135
SNORD68	200084
SNORD69	212452
SNORD7	207297
SNORD70	212534
SNORD70	212309
SNORD71	223224
SNORD72	212296
SNORD73A	208797
SNORD74	200897
SNORD74	201025
SNORD74	200999
SNORD74	200891
SNORD74	201666
SNORD74	200206
SNORD74	201502
SNORD75	221300
SNORD75	221711
SNORD77	212415
SNORD77	251967
SNORD77	212279
SNORD77	212414
SNORD77	212347
SNORD78	212168
SNORD78	212378
SNORD79	251878
SNORD8	200785
SNORD81	212278
SNORD81	199934
SNORD81	202023
SNORD82	202400
SNORD83A	209482
SNORD83B	209480
SNORD86	212498
SNORD87	254341
SNORD88A	221241
SNORD88B	221381
SNORD88C	220988
SNORD89	212283
SNORD9	199436
SNORD90	212447
SNORD91A	212163
SNORD91B	275084
SNORD92	264994
SNORD93	221740
SNORD94	208772
SNORD95	264549
SNORD95	200969
SNORD96A	272296
SNORD96B	208883
SNORD97	238622
SNORD99	221539
SNPH	101298
SNRK	163788
SNRNP200	144028
SNRNP25	161981
SNRNP27	124380
SNRNP35	184209
SNRNP40	60688
SNRNP48	168566
SNRNP70	104852
SNRPA	77312
SNRPA1	131876
SNRPB	125835
SNRPB2	125870
SNRPC	124562
SNRPD1	167088
SNRPD2	125743
SNRPD2P2	223982
SNRPD3	100028
SNRPE	182004
SNRPF	139343
SNRPG	143977
SNRPN	128739
SNTA1	101400
SNTB1	172164
SNTG1	147481
SNTN	188817
SNUPN	169371
SNURF	273173
SNW1	100603
SNX1	28528
SNX10	86300
SNX11	2919
SNX12	147164
SNX13	71189
SNX14	135317
SNX15	110025
SNX16	104497
SNX17	115234
SNX18	178996
SNX19	120451
SNX2	205302
SNX20	167208
SNX21	124104
SNX22	157734
SNX24	64652
SNX25	109762
SNX27	143376
SNX29	48471
SNX3	112335
SNX30	148158
SNX31	174226
SNX32	172803
SNX33	173548
SNX4	114520
SNX5	89006
SNX6	129515
SNX7	162627
SNX8	106266
SNX9	130340
SOAT1	57252
SOAT2	167780
SOBP	112320
SOCS1	185338
SOCS2	120833
SOCS3	184557
SOCS4	180008
SOCS5	171150
SOCS6	170677
SOD1	142168
SOD2	112096
SOD3	109610
SOHLH1	165643
SOHLH2	120669
SON	159140
SORBS1	95637
SORBS2	154556
SORBS3	120896
SORCS1	108018
SORCS2	184985
SORCS3	156395
SORD	140263
SORL1	137642
SORT1	134243
SOS1	115904
SOS2	100485
SOST	167941
SOSTDC1	171243
SOX1	182968
SOX10	100146
SOX11	176887
SOX12	177732
SOX13	143842
SOX14	168875
SOX15	129194
SOX17	164736
SOX18	203883
SOX2	181449
SOX21	125285
SOX3	134595
SOX30	39600
SOX4	124766
SOX5	134532
SOX6	110693
SOX7	171056
SOX8	5513
SOX9	125398
SP1	185591
SP100	67066
SP140	79263
SP140L	185404
SP2	167182
SP3	172845
SP4	105866
SP5	204335
SP6	189120
SP7	170374
SP8	164651
SP9	217236
SPA17	64199
SPACA1	118434
SPACA3	141316
SPACA4	177202
SPACA5	171489
SPACA5B	171478
SPAG1	104450
SPAG16	144451
SPAG17	155761
SPAG4	61656
SPAG5	76382
SPAG6	77327
SPAG7	91640
SPAG8	137098
SPAG9	8294
SPAM1	106304
SPANXA1	198021
SPANXA2	203926
SPANXB1	227234
SPANXC	198573
SPANXD	196406
SPANXN1	203923
SPANXN2	268988
SPANXN3	189252
SPANXN4	189326
SPANXN5	204363
SPARC	113140
SPARCL1	152583
SPAST	21574
SPATA12	186451
SPATA16	144962
SPATA17	162814
SPATA18	163071
SPATA19	166118
SPATA2	158480
SPATA20	6282
SPATA21	187144
SPATA22	141255
SPATA24	170469
SPATA2L	158792
SPATA3	173699
SPATA4	150628
SPATA5	145375
SPATA5L1	171763
SPATA6	132122
SPATA7	42317
SPATA8	185594
SPATA9	145757
SPATC1	186583
SPATS1	249481
SPATS2	123352
SPATS2L	196141
SPC24	161888
SPCS1	114902
SPCS2	118363
SPCS3	129128
SPDEF	124664
SPDYA	163806
SPDYC	204710
SPDYE1	136206
SPDYE2	205238
SPDYE3	214300
SPDYE4	183318
SPDYE5	170092
SPDYE6	260097
SPDYE7P	179994
SPDYE8P	273520
SPECC1	128487
SPECC1L	100014
SPEF1	101222
SPEF2	152582
SPEG	72195
SPEM1	181323
SPEN	65526
SPERT	174015
SPESP1	258484
SPG11	104133
SPG20	133104
SPG21	90487
SPG7	197912
SPHAR	213029
SPHK1	176170
SPHK2	63176
SPHKAP	153820
SPI1	66336
SPIB	269404
SPIC	166211
SPICE1	163611
SPIN1	106723
SPIN2A	147059
SPIN2B	186787
SPIN3	204271
SPIN4	186767
SPINK1	164266
SPINK13	214510
SPINK14	196800
SPINK2	128040
SPINK4	122711
SPINK5	133710
SPINK6	178172
SPINK7	145879
SPINK8	229453
SPINK9	204909
SPINT1	166145
SPINT2	167642
SPINT3	101446
SPINT4	149651
SPIRE1	134278
SPIRE2	204991
SPN	197471
SPNS1	169682
SPNS2	183018
SPNS3	182557
SPO11	54796
SPOCD1	134668
SPOCK1	152377
SPOCK2	107742
SPOCK3	196104
SPON1	262655
SPON2	159674
SPOP	121067
SPOPL	144228
SPP1	118785
SPP2	72080
SPPL2A	138600
SPPL2B	5206
SPPL3	157837
SPR	116096
SPRED1	166068
SPRED2	198369
SPRED3	188766
SPRN	203772
SPRR1A	169474
SPRR1B	169469
SPRR2A	241794
SPRR2B	196805
SPRR2C	229035
SPRR2D	163216
SPRR2E	203785
SPRR2F	244094
SPRR2G	159516
SPRR3	163209
SPRR4	184148
SPRY1	164056
SPRY2	136158
SPRY3	168939
SPRY4	187678
SPRYD3	167778
SPRYD4	176422
SPRYD7	123178
SPSB1	171621
SPSB2	111671
SPSB3	162032
SPSB4	175093
SPTA1	163554
SPTAN1	197694
SPTB	70182
SPTBN1	115306
SPTBN2	173898
SPTBN4	160460
SPTBN5	137877
SPTLC1	90054
SPTLC2	100596
SPTLC3	172296
SPTY2D1	179119
SPZ1	164299
SQLE	104549
SQRDL	137767
SQSTM1	161011
SRA1	213523
SRBD1	68784
SRC	197122
SRCAP	80603
SRD5A1	145545
SRD5A1P1	232549
SRD5A2	277893
SRD5A3	128039
SREBF1	72310
SREBF2	198911
SREK1	153914
SREK1IP1	153006
SRF	112658
SRFBP1	151304
SRGAP1	196935
SRGAP2	266028
SRGAP3	196220
SRGN	122862
SRI	75142
SRL	185739
SRM	116649
SRMS	125508
SRP14	140319
SRP19	153037
SRP54	100883
SRP68	167881
SRP72	174780
SRP9	143742
SRPK1	96063
SRPK2	135250
SRPK3	184343
SRPRB	144867
SRPX	101955
SRPX2	102359
SRR	167720
SRRD	100104
SRRM1	133226
SRRM2	167978
SRRM3	177679
SRRM4	139767
SRRM5	226763
SRRT	87087
SRSF1	136450
SRSF10	188529
SRSF11	116754
SRSF12	154548
SRSF2	161547
SRSF3	112081
SRSF4	116350
SRSF5	100650
SRSF6	124193
SRSF7	115875
SRSF8	263465
SRSF9	111786
SRXN1	271303
SRY	184895
SS18	141380
SS18L1	184402
SS18L2	8324
SSB	138385
SSBP2	145687
SSBP3	157216
SSBP4	130511
SSC5D	179954
SSFA2	138434
SSH1	84112
SSH2	141298
SSH3	172830
SSNA1	176101
SSPN	123096
SSPO	197558
SSR1	124783
SSR2	163479
SSR3	114850
SSR4	180879
SSRP1	149136
SSSCA1	173465
SST	157005
SSTR1	139874
SSTR2	180616
SSTR3	278195
SSTR4	132671
SSTR5	162009
SSU72	160075
SSX1	126752
SSX2	241476
SSX2B	268447
SSX2IP	117155
SSX3	165584
SSX4	268009
SSX4B	269791
SSX5	165583
SSX6	171483
SSX7	187754
SSX8	157965
ST13	100380
ST13P4	232150
ST14	149418
ST18	147488
ST20	180953
ST20-MTHFS	259332
ST3GAL1	8513
ST3GAL2	157350
ST3GAL3	126091
ST3GAL4	110080
ST3GAL5	115525
ST3GAL6	64225
ST5	166444
ST6GAL1	73849
ST6GAL2	144057
ST6GALNAC1	70526
ST6GALNAC2	70731
ST6GALNAC3	184005
ST6GALNAC4	136840
ST6GALNAC5	117069
ST6GALNAC6	160408
ST7	4866
ST7-AS1	227199
ST7-AS2	226367
ST7L	7341
ST8SIA1	111728
ST8SIA2	140557
ST8SIA3	177511
ST8SIA4	113532
ST8SIA5	101638
ST8SIA6	148488
STAB1	10327
STAB2	136011
STAC	144681
STAC2	141750
STAC3	185482
STAG1	118007
STAG2	101972
STAG3	66923
STAG3L1	205583
STAG3L2	277072
STAG3L3	174353
STAG3L4	106610
STAM	136738
STAM2	115145
STAMBP	124356
STAMBPL1	138134
STAP1	35720
STAP2	178078
STAR	147465
STARD10	214530
STARD13	133121
STARD3	131748
STARD3NL	10270
STARD4	164211
STARD5	172345
STARD6	174448
STARD7	84090
STARD8	130052
STARD9	159433
STAT1	115415
STAT2	170581
STAT3	168610
STAT4	138378
STAT5A	126561
STAT5B	173757
STAT6	166888
STAU1	124214
STAU2	40341
STBD1	118804
STC1	159167
STC2	113739
STEAP1	164647
STEAP1B	105889
STEAP2	157214
STEAP3	115107
STEAP4	127954
STIL	123473
STIM1	167323
STIM2	109689
STIP1	168439
STK10	72786
STK11	118046
STK11IP	144589
STK16	115661
STK17A	164543
STK17B	81320
STK24	102572
STK25	115694
STK3	104375
STK31	196335
STK32A	169302
STK32B	152953
STK32C	165752
STK33	130413
STK35	125834
STK36	163482
STK38	112079
STK38L	211455
STK39	198648
STK4	101109
STK40	196182
STMN1	117632
STMN2	104435
STMN3	197457
STMN4	15592
STOM	148175
STOML1	67221
STOML2	165283
STOML3	133115
STON1	243244
STON1-GTF2A1L	68781
STON2	140022
STOX1	165730
STOX2	173320
STRA13	169689
STRA6	137868
STRA8	146857
STRADA	266173
STRADB	82146
STRAP	23734
STRBP	165209
STRC	242866
STRN	115808
STRN3	196792
STRN4	90372
STS	101846
STT3A	134910
STT3B	163527
STUB1	103266
STX10	104915
STX11	135604
STX12	117758
STX16	124222
STX16-NPEPL1	254995
STX17	136874
STX18	168818
STX19	178750
STX1A	106089
STX1B	99365
STX2	111450
STX3	166900
STX4	103496
STX5	162236
STX6	135823
STX7	79950
STX8	170310
STXBP1	136854
STXBP2	76944
STXBP3	116266
STXBP4	166263
STXBP5	164506
STXBP5L	145087
STXBP6	168952
STYK1	60140
STYX	198252
STYXL1	127952
SUB1	113387
SUCLA2	136143
SUCLG1	163541
SUCLG2	172340
SUCNR1	198829
SUDS3	111707
SUFU	107882
SUGP1	105705
SUGP2	64607
SUGT1	165416
SUGT1P3	239827
SULF1	137573
SULF2	196562
SULT1A1	196502
SULT1A2	197165
SULT1A3	261052
SULT1A4	213648
SULT1B1	173597
SULT1C2	198203
SULT1C2P1	237223
SULT1C3	196228
SULT1C4	198075
SULT1E1	109193
SULT2A1	105398
SULT2B1	88002
SULT4A1	130540
SULT6B1	138068
SUMF1	144455
SUMF2	129103
SUMO1	116030
SUMO1P1	241721
SUMO1P3	235082
SUMO2	188612
SUMO3	184900
SUMO4	177688
SUN1	164828
SUN2	100242
SUN3	164744
SUN5	167098
SUOX	139531
SUPT16H	92201
SUPT3H	196284
SUPT4H1	213246
SUPT5H	196235
SUPT6H	109111
SUPT7L	119760
SUPV3L1	156502
SUSD1	106868
SUSD2	99994
SUSD3	157303
SUSD4	143502
SUSD5	173705
SUV39H1	101945
SUV39H2	152455
SUZ12	178691
SV2A	159164
SV2B	185518
SV2C	122012
SVEP1	165124
SVIL	197321
SVIP	198168
SVOP	166111
SVOPL	157703
SWAP70	133789
SWT1	116668
SYAP1	169895
SYBU	147642
SYCE1	171772
SYCE1L	205078
SYCE2	161860
SYCN	179751
SYCP1	198765
SYCP2	196074
SYCP2L	153157
SYCP3	139351
SYDE1	105137
SYDE2	97096
SYF2	117614
SYK	165025
SYMPK	125755
SYN1	8056
SYN2	157152
SYN3	185666
SYNC	162520
SYNCRIP	135316
SYNDIG1	101463
SYNDIG1L	183379
SYNE1	131018
SYNE2	54654
SYNGR1	100321
SYNGR2	108639
SYNGR3	127561
SYNGR4	105467
SYNJ1	159082
SYNJ2	78269
SYNJ2BP	213463
SYNJ2BP-COX16	258644
SYNM	182253
SYNPO	171992
SYNPO2	172403
SYNPO2L	166317
SYNPR	163630
SYP	102003
SYPL1	8282
SYPL2	143028
SYS1	204070
SYS1-DBNDD2	254806
SYT1	67715
SYT10	110975
SYT11	132718
SYT12	173227
SYT13	19505
SYT14	143469
SYT16	139973
SYT17	103528
SYT2	143858
SYT3	213023
SYT4	132872
SYT5	129990
SYT6	134207
SYT7	11347
SYT8	149043
SYT9	170743
SYTL1	142765
SYTL2	137501
SYTL3	164674
SYTL4	102362
SYTL5	147041
SYVN1	162298
SZT2	198198
T	164458
TAAR1	146399
TAAR2	146378
TAAR3	179073
TAAR5	135569
TAAR6	146383
TAAR8	146385
TAAR9	237110
TAB1	100324
TAB2	55208
TAB3	157625
TAC1	6128
TAC3	166863
TAC4	176358
TACC1	147526
TACC2	138162
TACC3	13810
TACO1	136463
TACR1	115353
TACR2	75073
TACR3	169836
TACSTD2	184292
TADA1	152382
TADA2B	173011
TADA3	171148
TAF1	147133
TAF10	166337
TAF11	64995
TAF12	120656
TAF13	197780
TAF1A	143498
TAF1B	115750
TAF1C	103168
TAF1D	166012
TAF1L	122728
TAF2	64313
TAF3	165632
TAF4B	141384
TAF5	148835
TAF5L	135801
TAF6	106290
TAF6L	162227
TAF7	178913
TAF7L	102387
TAF8	137413
TAF9B	187325
TAGAP	164691
TAGLN	149591
TAGLN2	158710
TAGLN3	144834
TAL1	162367
TAL2	186051
TALDO1	177156
TANC1	115183
TANC2	170921
TANK	136560
TAOK1	160551
TAOK2	149930
TAOK3	135090
TAPBPL	139192
TAPT1	169762
TARBP1	59588
TARBP2	139546
TARDBP	120948
TARP	211689
TARS	113407
TARS2	143374
TARSL2	185418
TAS1R1	173662
TAS1R2	179002
TAS1R3	169962
TAS2R1	169777
TAS2R3	127362
TAS2R38	257138
TAS2R39	236398
TAS2R4	127364
TAS2R40	221937
TAS2R41	221855
TAS2R5	127366
TAS2R60	185899
TASP1	89123
TAT	198650
TATDN1	147687
TATDN2	157014
TATDN3	203705
TAX1BP1	106052
TAX1BP3	213977
TAZ	102125
TBC1D1	65882
TBC1D10A	99992
TBC1D10B	169221
TBC1D10C	175463
TBC1D12	108239
TBC1D13	107021
TBC1D14	132405
TBC1D15	121749
TBC1D16	167291
TBC1D17	104946
TBC1D19	109680
TBC1D2	95383
TBC1D20	125875
TBC1D21	167139
TBC1D22A	54611
TBC1D22B	65491
TBC1D23	36054
TBC1D24	162065
TBC1D25	68354
TBC1D26	214946
TBC1D26	255104
TBC1D28	189375
TBC1D29	266733
TBC1D2B	167202
TBC1D30	111490
TBC1D3C	278299
TBC1D3P2	188755
TBC1D4	136111
TBC1D5	131374
TBC1D7	145979
TBC1D8	204634
TBC1D8B	133138
TBC1D9	109436
TBC1D9B	197226
TBCA	171530
TBCB	105254
TBCC	124659
TBCCD1	113838
TBCEL	154114
TBCK	145348
TBK1	183735
TBKBP1	198933
TBL1X	101849
TBL1XR1	177565
TBL1Y	92377
TBL2	106638
TBL3	183751
TBP	112592
TBPL1	28839
TBPL2	182521
TBR1	136535
TBRG1	154144
TBRG4	136270
TBX1	184058
TBX10	167800
TBX15	92607
TBX18	112837
TBX19	143178
TBX2	121068
TBX20	164532
TBX21	73861
TBX3	135111
TBX4	121075
TBX5	89225
TBX6	149922
TBXA2R	6638
TBXAS1	59377
TCAM1P	240280
TCAP	173991
TCEA1	187735
TCEA2	171703
TCEAL1	172465
TCEAL2	184905
TCEAL3	196507
TCEAL4	133142
TCEAL5	204065
TCEAL6	204071
TCEAL7	182916
TCEAL8	180964
TCEANC	176896
TCEANC2	116205
TCEB1	154582
TCEB2	103363
TCEB3	11007
TCEB3B	206181
TCEB3C	183791
TCEB3CL	275553
TCERG1	113649
TCERG1L	176769
TCF12	140262
TCF15	125878
TCF21	118526
TCF23	163792
TCF24	261787
TCF25	141002
TCF3	71564
TCF4	196628
TCF7	81059
TCF7L1	152284
TCF7L2	148737
TCFL5	101190
TCHH	159450
TCHHL1	182898
TCHP	139437
TCIRG1	110719
TCL1A	100721
TCL1B	213231
TCL6	187621
TCN1	134827
TCN2	185339
TCOF1	70814
TCP1	120438
TCP10	203690
TCP10L	242220
TCP10L2	166984
TCP11	124678
TCP11L1	176148
TCP11L2	166046
TCTA	145022
TCTE1	146221
TCTEX1D1	152760
TCTEX1D2	213123
TCTEX1D4	188396
TCTN1	204852
TCTN2	168778
TCTN3	119977
TDG	139372
TDGF1	241186
TDGF1P3	225366
TDH	154316
TDP1	42088
TDP2	111802
TDRD1	95627
TDRD10	163239
TDRD12	173809
TDRD3	83544
TDRD5	162782
TDRD6	180113
TDRD7	196116
TDRD9	156414
TDRG1	204091
TDRKH	182134
TEAD1	187079
TEAD2	74219
TEAD3	7866
TEAD4	197905
TEC	135605
TECPR1	205356
TECPR2	196663
TECR	99797
TECRL	205678
TECTA	109927
TECTB	119913
TEDDM1	203730
TEF	167074
TEK	120156
TEKT1	167858
TEKT2	92850
TEKT3	125409
TEKT4	163060
TEKT4P2	188681
TEKT5	153060
TELO2	100726
TEN1	257949
TEP1	129566
TEPP	159648
TERC	270141
TERF1	147601
TERF2	132604
TERF2IP	166848
TERT	164362
TES	135269
TESC	88992
TESK1	107140
TESK2	70759
TET1	138336
TET2	168769
TET3	187605
TEX10	136891
TEX101	131126
TEX11	120498
TEX12	150783
TEX13A	268629
TEX13B	170925
TEX14	121101
TEX15	133863
TEX19	182459
TEX2	136478
TEX21P	234911
TEX22	226174
TEX261	144043
TEX264	164081
TEX28	278057
TEX9	151575
TF	91513
TFAM	108064
TFAMP1	230444
TFAP2A	137203
TFAP2B	8196
TFAP2C	87510
TFAP2D	8197
TFAP2E	116819
TFAP4	90447
TFB1M	29639
TFB2M	162851
TFCP2	135457
TFCP2L1	115112
TFDP1	198176
TFDP2	114126
TFDP3	183434
TFE3	68323
TFEB	112561
TFEC	105967
TFF1	160182
TFF2	160181
TFF3	160180
TFG	114354
TFIP11	100109
TFPI	3436
TFPI2	105825
TFR2	106327
TFRC	72274
TG	42832
TGDS	88451
TGFA	163235
TGFB1	105329
TGFB1I1	140682
TGFB2	92969
TGFB3	119699
TGFBI	120708
TGFBR1	106799
TGFBR2	163513
TGFBR3	69702
TGFBRAP1	135966
TGIF1	177426
TGIF2	118707
TGIF2-C20ORF24	259399
TGIF2LX	153779
TGIF2LY	176679
TGM1	92295
TGM2	198959
TGM3	125780
TGM5	104055
TGM6	166948
TGM7	159495
TGOLN2	152291
TGS1	137574
TH	180176
THADA	115970
THAP1	131931
THAP10	129028
THAP11	168286
THAP2	173451
THAP3	41988
THAP4	176946
THAP5	177683
THAP6	174796
THAP7	184436
THAP8	161277
THAP9	168152
THBD	178726
THBS1	137801
THBS2	186340
THBS3	169231
THBS4	113296
THEG	105549
THEM4	159445
THEM5	196407
THG1L	113272
THNSL1	185875
THNSL2	144115
THOC1	79134
THOC2	125676
THOC3	51596
THOC5	100296
THOC6	131652
THOC7	163634
THOP1	172009
THPO	90534
THRA	126351
THRAP3	54118
THRB	151090
THRSP	151365
THSD1	136114
THSD4	187720
THSD7A	5108
THSD7B	144229
THTPA	259431
THUMPD1	66654
THUMPD2	138050
THUMPD3	134077
THY1	154096
THYN1	151500
TIA1	116001
TIAF1	221995
TIAL1	151923
TIAM1	156299
TIAM2	146426
TICAM1	127666
TICAM2	243414
TIE1	66056
TIFA	145365
TIFAB	255833
TIGD1	221944
TIGD2	180346
TIGD3	173825
TIGD4	169989
TIGD6	164296
TIGD7	140993
TIGIT	181847
TIMD4	145850
TIMELESS	111602
TIMM10	134809
TIMM13	99800
TIMM17A	134375
TIMM17B	126768
TIMM23	265354
TIMM44	104980
TIMM50	105197
TIMM8A	126953
TIMM8B	150779
TIMM9	100575
TIMMDC1	113845
TIMP1	102265
TIMP2	35862
TIMP3	100234
TIMP4	157150
TINAG	137251
TINAGL1	142910
TINF2	92330
TIPARP	163659
TIPIN	75131
TIPRL	143155
TIRAP	150455
TISP43	183292
TJAP1	137221
TJP2	119139
TJP3	105289
TK1	167900
TK2	166548
TKT	163931
TKTL1	7350
TKTL2	151005
TLCD1	160606
TLE1	196781
TLE2	65717
TLE3	140332
TLE4	106829
TLE6	104953
TLK1	198586
TLK2	146872
TLL1	38295
TLL2	95587
TLN1	137076
TLN2	171914
TLR1	174125
TLR10	174123
TLR2	137462
TLR3	164342
TLR4	136869
TLR5	187554
TLR6	174130
TLR7	196664
TLR8	101916
TLR9	239732
TLX1	107807
TLX1NB	236311
TLX2	115297
TLX3	164438
TM2D1	162604
TM2D2	169490
TM2D3	184277
TM4SF1	169908
TM4SF18	163762
TM4SF19	145107
TM4SF19-TCTEX1D2	273331
TM4SF20	168955
TM4SF4	169903
TM4SF5	142484
TM6SF1	136404
TM6SF2	213996
TM7SF2	149809
TM7SF3	64115
TM9SF1	100926
TM9SF2	125304
TM9SF3	77147
TM9SF4	101337
TMBIM1	135926
TMBIM6	139644
TMC1	165091
TMC2	149488
TMC3	188869
TMC5	103534
TMC6	141524
TMC7	170537
TMC8	167895
TMCC1	172765
TMCC2	133069
TMCC3	57704
TMCO1	143183
TMCO2	188800
TMCO3	150403
TMCO4	162542
TMCO5A	166069
TMCO6	113119
TMED1	99203
TMED10	170348
TMED10P1	254618
TMED11P	215367
TMED2	86598
TMED3	166557
TMED4	158604
TMED5	117500
TMED6	157315
TMED7	134970
TMED7-TICAM2	251201
TMED8	100580
TMED9	184840
TMEFF1	241697
TMEFF2	144339
TMEM100	166292
TMEM101	91947
TMEM102	181284
TMEM104	109066
TMEM105	185332
TMEM106A	184988
TMEM106B	106460
TMEM106C	134291
TMEM107	179029
TMEM108	144868
TMEM109	110108
TMEM11	178307
TMEM110	213533
TMEM110-MUSTN1	248592
TMEM114	232258
TMEM115	126062
TMEM116	198270
TMEM117	139173
TMEM119	183160
TMEM120A	189077
TMEM120B	188735
TMEM121	184986
TMEM123	152558
TMEM125	179178
TMEM126A	171202
TMEM126B	171204
TMEM127	135956
TMEM128	132406
TMEM129	168936
TMEM130	166448
TMEM131	75568
TMEM132A	6118
TMEM132B	139364
TMEM132C	181234
TMEM132D	151952
TMEM132E	181291
TMEM133	170647
TMEM134	172663
TMEM135	166575
TMEM136	181264
TMEM138	149483
TMEM139	178826
TMEM140	146859
TMEM141	244187
TMEM143	161558
TMEM144	164124
TMEM145	167619
TMEM147	105677
TMEM14A	96092
TMEM14B	137210
TMEM14C	111843
TMEM150A	168890
TMEM150B	180061
TMEM150C	249242
TMEM151A	179292
TMEM151B	178233
TMEM154	170006
TMEM155	164112
TMEM156	121895
TMEM158	249992
TMEM159	11638
TMEM160	130748
TMEM161A	64545
TMEM161B	164180
TMEM163	152128
TMEM164	157600
TMEM165	134851
TMEM167A	174695
TMEM167B	215717
TMEM168	146802
TMEM169	163449
TMEM17	186889
TMEM170A	166822
TMEM170B	205269
TMEM171	157111
TMEM173	184584
TMEM174	164325
TMEM175	127419
TMEM176A	2933
TMEM176B	106565
TMEM177	144120
TMEM179B	185475
TMEM18	151353
TMEM181	146433
TMEM182	170417
TMEM183A	163444
TMEM183B	163444
TMEM184A	164855
TMEM184B	198792
TMEM184C	164168
TMEM185A	269556
TMEM185B	226479
TMEM186	184857
TMEM187	177854
TMEM189	240849
TMEM189-UBE2V1	124208
TMEM19	139291
TMEM190	160472
TMEM191A	226287
TMEM191B	278558
TMEM191C	206140
TMEM191C	278558
TMEM192	170088
TMEM196	173452
TMEM198	188760
TMEM199	244045
TMEM2	135048
TMEM200A	164484
TMEM200B	253304
TMEM200C	206432
TMEM201	188807
TMEM202	187806
TMEM203	187713
TMEM204	131634
TMEM205	105518
TMEM206	65600
TMEM207	198398
TMEM208	168701
TMEM209	146842
TMEM211	206069
TMEM212	186329
TMEM213	214128
TMEM214	119777
TMEM215	188133
TMEM216	187049
TMEM217	172738
TMEM218	150433
TMEM219	149932
TMEM220	187824
TMEM221	188051
TMEM222	186501
TMEM223	168569
TMEM225	204300
TMEM229A	234224
TMEM229B	198133
TMEM231	205084
TMEM232	186952
TMEM233	224982
TMEM234	160055
TMEM235	204278
TMEM236	148483
TMEM237	155755
TMEM25	149582
TMEM26	196932
TMEM27	147003
TMEM30A	112697
TMEM30B	182107
TMEM30C	235156
TMEM31	179363
TMEM33	109133
TMEM37	171227
TMEM38A	72954
TMEM38B	95209
TMEM39A	176142
TMEM39B	121775
TMEM40	88726
TMEM41A	163900
TMEM41B	166471
TMEM43	170876
TMEM44	145014
TMEM45A	181458
TMEM45B	151715
TMEM47	147027
TMEM5	118600
TMEM50A	183726
TMEM51	171729
TMEM52	178821
TMEM53	126106
TMEM54	121900
TMEM55A	155099
TMEM55B	165782
TMEM56	152078
TMEM56-RWDD3	271092
TMEM57	204178
TMEM59	116209
TMEM59L	105696
TMEM60	135211
TMEM61	143001
TMEM62	137842
TMEM63A	196187
TMEM63B	137216
TMEM63C	165548
TMEM64	180694
TMEM65	164983
TMEM67	164953
TMEM68	167904
TMEM69	159596
TMEM70	175606
TMEM71	165071
TMEM72	187783
TMEM74	164841
TMEM79	163472
TMEM80	177042
TMEM81	174529
TMEM82	162460
TMEM86A	151117
TMEM86B	180089
TMEM87A	103978
TMEM87B	153214
TMEM88	167874
TMEM88B	205116
TMEM89	183396
TMEM8A	129925
TMEM8B	137103
TMEM8C	187616
TMEM9	116857
TMEM91	142046
TMEM92	167105
TMEM95	182896
TMEM97	109084
TMEM98	6042
TMEM99	167920
TMEM9B	175348
TMF1	144747
TMIE	181585
TMIGD1	182271
TMIGD2	167664
TMLHE	185973
TMOD1	136842
TMOD2	128872
TMOD3	138594
TMOD4	163157
TMPO	120802
TMPPE	188167
TMPRSS11A	187054
TMPRSS11B	185873
TMPRSS11BNL	250026
TMPRSS11D	153802
TMPRSS11F	198092
TMPRSS12	186452
TMPRSS13	137747
TMPRSS15	154646
TMPRSS2	184012
TMPRSS3	160183
TMPRSS4	137648
TMPRSS5	166682
TMPRSS6	187045
TMPRSS7	176040
TMPRSS9	178297
TMSB10	34510
TMSB15A	158164
TMSB15B	158427
TMSB4X	205542
TMSB4Y	154620
TMTC1	133687
TMTC2	179104
TMTC3	139324
TMTC4	125247
TMUB1	164897
TMUB2	168591
TMX1	139921
TMX2	213593
TMX2-CTNND1	254462
TMX3	166479
TMX4	125827
TNC	41982
TNFAIP1	109079
TNFAIP2	185215
TNFAIP3	118503
TNFAIP6	123610
TNFAIP8	145779
TNFAIP8L1	185361
TNFAIP8L2	163154
TNFAIP8L2-SCNM1	163156
TNFAIP8L3	183578
TNFRSF10A	104689
TNFRSF10B	120889
TNFRSF10C	173535
TNFRSF10D	173530
TNFRSF11A	141655
TNFRSF11B	164761
TNFRSF12A	6327
TNFRSF13B	240505
TNFRSF13C	159958
TNFRSF17	48462
TNFRSF18	186891
